SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
617_1195AR_40.0;Ehv-Btl;Ehv;Btl;AA-AD;AA;AD;100-0;85,941;100,000;0,000;100,000;;EIND;
054_1005BV_57.4;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;0,000;0,139;0,000;100,000;BEGIN;;
054_1001BV_57.4;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;0,139;0,705;0,000;100,000;;;
054_1001BR_57.4;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;0-100;0,705;17,428;0,000;100,000;;;
054_1375BV_54.4;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;17,428;17,561;0,000;100,000;;;
054_1345AL_53.0;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;17,561;25,943;0,000;100,000;;;
054_1343BV_53.0;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;25,943;26,081;0,000;100,000;;;
054_1275AR_43.6;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;26,081;80,767;0,000;100,000;;;
054_1273BV_43.5;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;80,767;81,385;0,000;100,000;;;
054_1271BV_43.2;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;81,385;82,709;0,000;100,000;;;
617_1251AL_42.1;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;82,709;89,271;0,000;100,000;;;
617_1199AR_40.3;Ehv-Btl;Ehv;Btl;BA-BD;BA;BD;100-0;89,271;100,000;0,000;100,000;;EIND;
054_1005AV_57.3;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;0-100;0,000;16,091;0,000;100,000;BEGIN;;
054_1377BV_54.6;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;16,091;16,230;0,000;100,000;;;
054_1343AL_52.9;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;16,230;26,327;0,000;100,000;;;
054_1341BV_52.9;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;26,327;26,467;0,000;100,000;;;
054_1315AR_47.4;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;26,467;59,024;0,000;100,000;;;
054_1301BV_47.0;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;59,024;61,244;0,000;100,000;;;
054_1275BV_43.7;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;61,244;80,879;0,000;100,000;;;
054_1271AL_43.1;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;80,879;84,118;0,000;100,000;;;
617_1253BV_42.6;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;84,118;87,517;0,000;100,000;;;
617_1221R_40.7;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;87,517;98,347;0,000;100,000;;;
617_1201R_40.5;Ehv-Btl;Ehv;Btl;CA-CD;CA;CD;100-0;98,347;100,000;0,000;100,000;;EIND;
054_1003AV_57.3;Ehv-Btl;Ehv;Btl;DA-DD;DA;DD;0-100;0,000;14,862;0,000;100,000;BEGIN;;
054_1341AL_52.7;Ehv-Btl;Ehv;Btl;DA-DD;DA;DD;100-0;14,862;26,873;0,000;100,000;;;
054_1315BV_47.5;Ehv-Btl;Ehv;Btl;DA-DD;DA;DD;100-0;26,873;57,282;0,000;100,000;;;
054_1301AL_46.9;Ehv-Btl;Ehv;Btl;DA-DD;DA;DD;100-0;57,282;60,703;0,000;100,000;;;
617_1255V_42.6;Ehv-Btl;Ehv;Btl;DA-DD;DA;DD;100-0;60,703;85,856;0,000;100,000;;;
617_1253AL_42.2;Ehv-Btl;Ehv;Btl;DA-DD;DA;DD;100-0;85,856;87,839;0,000;100,000;;;
617_1197AR_40.1;Ehv-Btl;Ehv;Btl;DA-DD;DA;DD;100-0;87,839;100,000;0,000;100,000;;EIND;
518_101V_62.7;Ehv-Wt;Ehv;Wt;EB-EE;EB;EE;ERR;0,000;100,000;0,000;100,000;;EIND;
057_55V_12.3;Ehv-Wt;Ehv;Wt;FB-FE;FB;FE;ERR;0,000;100,000;0,000;100,000;;;
778_12R_56.3;Es-Esg;Es;Esg;BB;BB;;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;SJ_1
510_405L_9.8;Esta-Nm;Esta;Nm;91-BC;91;BC;0-100;0,000;7,209;100,000;0,000;BEGIN;;
510_417L_10.3;Esta-Nm;Esta;Nm;91-BC;91;BC;0-100;7,209;8,870;100,000;0,000;;;
510_419V_10.4;Esta-Nm;Esta;Nm;91-BC;91;BC;0-100;8,870;9,240;100,000;0,000;;;
510_421L_10.4;Esta-Nm;Esta;Nm;91-BC;91;BC;0-100;9,240;24,590;100,000;0,000;;;
512_443V_11.4;Esta-Nm;Esta;Nm;91-BC;91;BC;0-100;24,590;24,956;100,000;0,000;;;
514_161AL_16.4;Esta-Nm;Esta;Nm;91-BC;91;BC;100-0;24,956;100,000;100,000;0,000;;EIND;
510_401L_9.7;Esta-Nm;Esta;Nm;92-AC;92;AC;0-100;0,000;9,104;100,000;0,000;BEGIN;;
510_415L_10.3;Esta-Nm;Esta;Nm;92-AC;92;AC;0-100;9,104;41,212;100,000;0,000;;;
514_161BV_16.4;Esta-Nm;Esta;Nm;92-AC;92;AC;100-0;41,212;100,000;100,000;0,000;;EIND;
043_343L_32.7;Esta-Tl;Esta;Tl;601;601;;0-100;0,000;87,633;100,000;0,000;BEGIN;;
043_353AR_33.2;Esta-Tl;Esta;Tl;601;601;;0-100;87,633;100,000;100,000;0,000;;EIND;
043_345L_33.2;Esta-Tl;Esta;Tl;603;603;;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;SJ_3
510_407V_9.9;Esta-Tl;Esta;Tl;ED-EC;ED;EC;0-100;0,000;5,125;100,000;0,000;BEGIN;;
042_323L_21.2;Esta-Tl;Esta;Tl;ED-EC;ED;EC;100-0;5,125;62,340;100,000;0,000;;;
042_323V_21.2;Esta-Tl;Esta;Tl;ED-EC;ED;EC;0-100;62,340;93,323;100,000;0,000;;;
043_343V_32.7;Esta-Tl;Esta;Tl;ED-EC;ED;EC;100-0;93,323;98,385;100,000;0,000;;;
043_343R_32.7;Esta-Tl;Esta;Tl;ED-EC;ED;EC;0-100;98,385;99,783;100,000;0,000;;EIND;
043_345V_33.2;Esta-Tl;Esta;Tl;ED-EC;ED;EC;0-100;99,783;100,000;100,000;0,000;;;
042_435L_2.9;Esta-Tl;Esta;Tl;EO-EC;EO;EC;0-100;0,000;99,475;0,000;100,000;BEGIN;;
042_323R_21.2;Esta-Tl;Esta;Tl;EO-EC;EO;EC;100-0;99,475;100,000;0,000;100,000;;EIND;
537_251BL_2.8;Gd-Mda;Gd;Mda;NW-NV;NW;NV;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;267
046_225AR_35.9;Gdm-Ht;Gdm;Ht;703A;703A;;100-0;0,000;4,915;0,000;100,000;BEGIN;;
046_203L_34.7;Gdm-Ht;Gdm;Ht;703A;703A;;100-0;4,915;100,000;0,000;100,000;;EIND;
666_441R_29.0;Gdm-Ht;Gdm;Ht;93;93;;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;451
513_145V_26.2;Gdm-Ht;Gdm;Ht;BK-BG;BK;BG;0-100;0,000;4,619;100,000;0,000;BEGIN;;
666_405L_27.2;Gdm-Ht;Gdm;Ht;BK-BG;BK;BG;0-100;4,619;20,113;100,000;0,000;;;
046_201AV_34.6;Gdm-Ht;Gdm;Ht;BK-BG;BK;BG;100-0;20,113;39,578;100,000;0,000;;;
046_201AR_34.6;Gdm-Ht;Gdm;Ht;BK-BG;BK;BG;0-100;39,578;46,619;100,000;0,000;;;
046_227BV_36.1;Gdm-Ht;Gdm;Ht;BK-BG;BK;BG;0-100;46,619;71,834;100,000;0,000;;;
046_251BV_41.4;Gdm-Ht;Gdm;Ht;BK-BG;BK;BG;0-100;71,834;72,006;100,000;0,000;;;
046_255AR_41.4;Gdm-Ht;Gdm;Ht;BK-BG;BK;BG;0-100;72,006;100,000;100,000;0,000;;EIND;
513_143BV_26.3;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;0,000;5,868;100,000;0,000;BEGIN;;
666_411R_27.5;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;5,868;12,959;100,000;0,000;;;
666_439V_29.0;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;12,959;13,045;100,000;0,000;;;
666_441L_29.0;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;13,045;13,572;100,000;0,000;;;
046_201BR_34.7;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;100-0;13,572;39,797;100,000;0,000;;;
046_201BV_34.7;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;39,797;39,855;100,000;0,000;;;
046_203R_34.7;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;39,855;46,078;100,000;0,000;;;
046_225BV_36.0;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;46,078;46,304;100,000;0,000;;;
046_227AL_36.0;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;46,304;71,476;100,000;0,000;;;
046_251AL_41.3;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;71,476;72,803;100,000;0,000;;;
046_255BV_41.6;Gdm-Ht;Gdm;Ht;CK-CG;CK;CG;0-100;72,803;100,000;100,000;0,000;;EIND;
118_93R_51.6;Gdma-Ddr;Gdma;Ddr;801;801;;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;105
118_73R_58.7;Gdma-Ddr;Gdma;Ddr;811;811;;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;85
118_53R_70.9;Gdma-Ddr;Gdma;Ddr;821;821;;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;65
118_33R_80.4;Gdma-Ddr;Gdma;Ddr;831;831;;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;45
118_13R_84.5;Gdma-Ddr;Gdma;Ddr;841;841;;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;25
118_123R_77.1;Gdma-Ddr;Gdma;Ddr;871;871;;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;135
513_45L_24.6;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;0-100;0,000;10,289;100,000;0,000;BEGIN;;
118_93L_51.6;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;10,289;11,906;100,000;0,000;;;
118_85V_58.1;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;11,906;25,573;100,000;0,000;;;
118_73L_58.7;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;25,573;26,810;100,000;0,000;;;
118_65V_70.0;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;26,810;50,528;100,000;0,000;;;
118_53L_70.9;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;50,528;52,400;100,000;0,000;;;
118_53V_70.9;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;0-100;52,400;64,203;100,000;0,000;;;
118_123L_77.1;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;64,203;65,371;100,000;0,000;;;
118_45V_79.5;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;65,371;70,441;100,000;0,000;;;
118_33L_80.4;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;70,441;72,327;100,000;0,000;;;
118_25V_83.5;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;72,327;78,767;100,000;0,000;;;
118_13L_84.5;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;78,767;80,821;100,000;0,000;;;
118_3R_89.1;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;100-0;80,821;90,445;100,000;0,000;;;
118_3V_89.1;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;0-100;90,445;93,554;100,000;0,000;;;
118_1093R_90.6;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;0-100;93,554;98,166;100,000;0,000;;;
118_1115BV_92.8;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;0-100;98,166;99,925;100,000;0,000;;;
542_1145BV_28.9;Gdma-Ddr;Gdma;Ddr;QA-QL;QA;QL;0-100;99,925;100,000;100,000;0,000;;EIND;
118_1093L_90.6;Gdma-Ddr;Gdma;Ddr;QK;QK;;0-100;0,000;3,310;0,000;100,000;BEGIN;;
118_1095V_90.7;Gdma-Ddr;Gdma;Ddr;QK;QK;;0-100;3,310;67,813;0,000;100,000;;;
118_1115AL_92.7;Gdma-Ddr;Gdma;Ddr;QK;QK;;0-100;67,813;95,837;0,000;100,000;;;
542_1145AL_93.6;Gdma-Ddr;Gdma;Ddr;QK;QK;;0-100;95,837;100,000;0,000;100,000;;EIND;
501_175BV_81.0;Gn-Gnl;Gn;Gnl;AA-AB;AA;AB;100-0;0,000;100,000;0,000;100,000;BEGIN;EIND;221
501_181AL_81.0;Gn-Gnl;Gn;Gnl;BA-BB;BA;BB;0-100;0,000;94,657;100,000;0,000;BEGIN;;225B
552_225BV_82.5;Gn-Gnl;Gn;Gnl;BA-BB;BA;BB;0-100;94,657;95,666;100,000;0,000;;;
552_227AV_82.5;Gn-Gnl;Gn;Gnl;BA-BB;BA;BB;100-0;95,666;100,000;100,000;0,000;;EIND;
501_181BV_81.1;Gn-Gnl;Gn;Gnl;CA-CB;CA;CB;0-100;0,000;85,021;100,000;0,000;BEGIN;;
552_225AR_82.4;Gn-Gnl;Gn;Gnl;CA-CB;CA;CB;0-100;85,021;100,000;100,000;0,000;;EIND;
006_1003L_3.6;Gn-Swd;Gn;Swd;102-GJ;102;GJ;0-100;0,000;9,897;0,000;100,000;BEGIN;;
006_1009AL_4.3;Gn-Swd;Gn;Swd;102-GJ;102;GJ;0-100;9,897;87,823;0,000;100,000;;;
006_1017BV_10.2;Gn-Swd;Gn;Swd;102-GJ;102;GJ;0-100;87,823;100,000;0,000;100,000;;EIND;
006_1017AR_10.1;Gn-Swd;Gn;Swd;GA-GI;GA;GI;100-0;0,000;13,530;100,000;0,000;;EIND;
006_1009BV_4.4;Gn-Swd;Gn;Swd;GA-GI;GA;GI;100-0;13,530;88,706;100,000;0,000;;;
006_1003R_3.6;Gn-Swd;Gn;Swd;GA-GI;GA;GI;100-0;88,706;100,000;100,000;0,000;;;
552_261L_83.2;Gnl-Wha;Gnl;Wha;AC-AD;AC;AD;100-0;0,000;79,520;0,000;100,000;BEGIN;EIND;261
552_227BV_82.6;Gnl-Wha;Gnl;Wha;AC-AD;AC;AD;100-0;79,520;93,701;0,000;100,000;;;
552_223R_82.4;Gnl-Wha;Gnl;Wha;AC-AD;AC;AD;100-0;93,701;100,000;0,000;100,000;;;
552_223L_82.4;Gnl-Wha;Gnl;Wha;CD-DD;CD;DD;0-100;0,000;100,000;0,000;100,000;BEGIN;EIND;223
536_309AR_61.5;Gv-Sdm;Gv;Sdm;KC-KG;KC;KG;0-100;0,000;21,008;100,000;0,000;BEGIN;;
112_351BV_62.6;Gv-Sdm;Gv;Sdm;KC-KG;KC;KG;0-100;21,008;100,000;100,000;0,000;;EIND;
536_311AR_61.5;Gv-Sdm;Gv;Sdm;LC-CF;LC;CF;0-100;0,000;5,253;100,000;0,000;BEGIN;;
112_349BV_62.4;Gv-Sdm;Gv;Sdm;LC-CF;LC;CF;0-100;5,253;5,417;100,000;0,000;;;
112_351AL_62.5;Gv-Sdm;Gv;Sdm;LC-CF;LC;CF;0-100;5,417;30,403;100,000;0,000;;;
112_463V_66.9;Gv-Sdm;Gv;Sdm;LC-CF;LC;CF;0-100;30,403;31,067;100,000;0,000;;;
112_465AR_67.0;Gv-Sdm;Gv;Sdm;LC-CF;LC;CF;0-100;31,067;32,340;100,000;0,000;;;
112_467BV_67.2;Gv-Sdm;Gv;Sdm;LC-CF;LC;CF;0-100;32,340;63,506;100,000;0,000;;;
112_6265V_72.8;Gv-Sdm;Gv;Sdm;LC-CF;LC;CF;0-100;63,506;63,619;100,000;0,000;;;
539_55BR_79.2;Gv-Sdm;Gv;Sdm;LC-CF;LC;CF;100-0;63,619;100,000;100,000;0,000;;EIND;
536_327BV_62.0;Gv-Sdm;Gv;Sdm;MC-DF;MC;DF;0-100;0,000;1,829;100,000;0,000;BEGIN;;
536_349AL_62.3;Gv-Sdm;Gv;Sdm;MC-DF;MC;DF;0-100;1,829;28,546;100,000;0,000;;;
112_461V_66.9;Gv-Sdm;Gv;Sdm;MC-DF;MC;DF;0-100;28,546;29,840;100,000;0,000;;;
112_465BV_67.1;Gv-Sdm;Gv;Sdm;MC-DF;MC;DF;0-100;29,840;29,951;100,000;0,000;;;
112_467AL_67.1;Gv-Sdm;Gv;Sdm;MC-DF;MC;DF;0-100;29,951;34,554;100,000;0,000;;;
112_6123V_67.9;Gv-Sdm;Gv;Sdm;MC-DF;MC;DF;0-100;34,554;62,111;100,000;0,000;;;
112_6263L_72.6;Gv-Sdm;Gv;Sdm;MC-DF;MC;DF;0-100;62,111;63,419;100,000;0,000;;;
539_45AV_79.2;Gv-Sdm;Gv;Sdm;MC-DF;MC;DF;100-0;63,419;100,000;100,000;0,000;;EIND;
536_329BV_62.0;Gv-Sdm;Gv;Sdm;NC;NC;;0-100;0,000;100,000;0,000;100,000;BEGIN;EIND;329B
563_175BV_57.3;Gvm-Gv;Gvm;Gv;ND;ND;;0-100;0,000;0,340;100,000;0,000;BEGIN;;
563_189R_57.4;Gvm-Gv;Gvm;Gv;ND;ND;;0-100;0,340;94,497;100,000;0,000;;;
536_223AL_60.6;Gvm-Gv;Gvm;Gv;ND;ND;;0-100;94,497;97,823;100,000;0,000;;;
536_245AR_60.7;Gvm-Gv;Gvm;Gv;ND;ND;;0-100;97,823;100,000;100,000;0,000;;EIND;
563_189L_57.4;Gvm-Laa;Gvm;Laa;189L;189L;;0-100;0,000;100,000;0,000;100,000;BEGIN;EIND;189
563_185BV_57.3;Gvm-Laa;Gvm;Laa;KE;KE;;0-100;0,000;0,750;100,000;0,000;BEGIN;;
563_187AL_57.4;Gvm-Laa;Gvm;Laa;KE;KE;;0-100;0,750;100,000;100,000;0,000;;EIND;
563_185AR_57.3;Gvm-Laa;Gvm;Laa;LE;LE;;0-100;0,000;7,569;100,000;0,000;BEGIN;;
561_89BV_59.6;Gvm-Laa;Gvm;Laa;LE;LE;;100-0;7,569;100,000;100,000;0,000;;EIND;
563_175AL_57.3;Gvm-Laa;Gvm;Laa;ME;ME;;0-100;0,000;17,244;100,000;0,000;BEGIN;;
561_97BV_59.6;Gvm-Laa;Gvm;Laa;ME;ME;;100-0;17,244;100,000;100,000;0,000;;EIND;
562_159R_60.9;Har-Ed;Har;Ed;AH;AH;;0-100;0,000;98,137;100,000;0,000;BEGIN;;
613_169BV_75.0;Har-Ed;Har;Ed;AH;AH;;0-100;98,137;100,000;100,000;0,000;;EIND;
562_161L_61.2;Har-Ed;Har;Ed;AV;AV;;0-100;0,000;96,805;100,000;0,000;BEGIN;;
108_169AR_74.9;Har-Ed;Har;Ed;AV;AV;;0-100;96,805;100,000;100,000;0,000;;EIND;
073_1185L_21.0;Hdr-Hwd;Hdr;Hwd;303;303;;0-100;0,000;21,754;100,000;0,000;BEGIN;;
073_1187V_21.2;Hdr-Hwd;Hdr;Hwd;303;303;;0-100;21,754;100,000;100,000;0,000;;EIND;
073_1153L_11.9;Hdr-Hwd;Hdr;Hwd;401;401;;0-100;0,000;41,920;100,000;0,000;BEGIN;;
073_1163AL_12.3;Hdr-Hwd;Hdr;Hwd;401;401;;0-100;41,920;100,000;100,000;0,000;;EIND;
073_1135L_3.1;Hdr-Hwd;Hdr;Hwd;501;501;;0-100;0,000;100,000;0,000;100,000;BEGIN;EIND;1135
073_1183L_20.9;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;0,000;0,911;100,000;0,000;BEGIN;;
073_1185R_21.0;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;0,911;5,439;100,000;0,000;;;
073_1203L_21.8;Hdr-Hwd;Hdr;Hwd;HC;HC;;100-0;5,439;6,238;100,000;0,000;;;
073_1203V_21.8;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;6,238;6,415;100,000;0,000;;;
073_1207AL_21.8;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;6,415;8,126;100,000;0,000;;;
073_1215BV_22.0;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;8,126;99,053;100,000;0,000;;;
619_1257V_34.7;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;99,053;99,497;100,000;0,000;;;
619_1259BV_34.7;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;99,497;99,502;100,000;0,000;;;
619_1261AL_34.7;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;99,502;100,000;100,000;0,000;;EIND;
073_1101AV_0.7;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;100-0;0,000;0,122;100,000;0,000;BEGIN;;
073_1101AR_0.7;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;0,122;1,240;100,000;0,000;;;
073_1105BV_1.0;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;1,240;1,556;100,000;0,000;;;
073_1111V_1.2;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;1,556;1,972;100,000;0,000;;;
073_1119AR_1.3;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;1,972;2,158;100,000;0,000;;;
073_1119BV_1.4;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;2,158;7,202;100,000;0,000;;;
073_1135R_3.1;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;7,202;8,495;100,000;0,000;;;
073_1139V_3.5;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;8,495;32,971;100,000;0,000;;;
073_1153R_11.9;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;32,971;34,573;100,000;0,000;;;
073_1163BV_12.5;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;34,573;36,025;100,000;0,000;;;
073_1173V_13.0;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;36,025;59,263;100,000;0,000;;;
073_1183R_20.9;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;59,263;61,785;100,000;0,000;;;
073_1205BV_21.8;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;61,785;62,180;100,000;0,000;;;
073_1207BV_21.9;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;62,180;62,251;100,000;0,000;;;
073_1215AR_21.9;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;62,251;99,322;100,000;0,000;;;
619_1259AR_34.6;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;99,322;100,000;100,000;0,000;;EIND;
602_219L_77.2;Hea-Mp;Hea;Mp;EA-LA;EA;LA;0-100;0,000;0,334;0,000;100,000;BEGIN;;
602_221AR_77.3;Hea-Mp;Hea;Mp;EA-LA;EA;LA;0-100;0,334;47,105;0,000;100,000;;;
013_231AR_88.0;Hea-Mp;Hea;Mp;EA-LA;EA;LA;0-100;47,105;49,189;0,000;100,000;;;
013_233BV_88.5;Hea-Mp;Hea;Mp;EA-LA;EA;LA;0-100;49,189;100,000;0,000;100,000;;EIND;
602_221BV_77.4;Hea-Mp;Hea;Mp;FA-MA;FA;MA;0-100;0,000;46,945;0,000;100,000;BEGIN;;
013_231BV_88.1;Hea-Mp;Hea;Mp;FA-MA;FA;MA;0-100;46,945;48,537;0,000;100,000;;;
013_233AL_88.4;Hea-Mp;Hea;Mp;FA-MA;FA;MA;0-100;48,537;100,000;0,000;100,000;;EIND;
602_215R_77.1;Hea-Mrb;Hea;Mrb;CA-OM;CA;OM;0-100;0,000;29,337;0,000;100,000;BEGIN;;
204_301V_12.6;Hea-Mrb;Hea;Mrb;CA-OM;CA;OM;0-100;29,337;62,695;0,000;100,000;;;
204_311R_22.6;Hea-Mrb;Hea;Mrb;CA-OM;CA;OM;0-100;62,695;64,853;0,000;100,000;;;
204_315V_23.2;Hea-Mrb;Hea;Mrb;CA-OM;CA;OM;0-100;64,853;100,000;0,000;100,000;;EIND;
602_219R_77.2;Hea-Mrb;Hea;Mrb;DA;DA;;0-100;0,000;100,000;0,000;100,000;BEGIN;EIND;219
133_1113BV_18.5;Hfd-Ledn;Hfd;Ledn;240-KG;240;KG;0-100;0,000;40,460;100,000;0,000;BEGIN;;
133_1129AR_19.1;Hfd-Ledn;Hfd;Ledn;240-KG;240;KG;0-100;40,460;71,839;100,000;0,000;;;
133_1131AL_19.6;Hfd-Ledn;Hfd;Ledn;240-KG;240;KG;0-100;71,839;100,000;100,000;0,000;;;
133_1127BV_19.5;Hfd-Ledn;Hfd;Ledn;241-NG;241;NG;ERR;0,000;100,000;0,000;100,000;BEGIN;;
543_213BV_46.2;Hgl-Es;Hgl;Es;EH-412;EH;412;0-100;0,000;95,508;0,000;100,000;BEGIN;;
028_1005R_52.6;Hgl-Es;Hgl;Es;EH-412;EH;412;0-100;95,508;100,000;0,000;100,000;;EIND;
543_213AR_46.2;Hgl-Es;Hgl;Es;HE-411;HE;411;0-100;0,000;96,035;0,000;100,000;BEGIN;;
028_1001R_52.6;Hgl-Es;Hgl;Es;HE-411;HE;411;0-100;96,035;100,000;0,000;100,000;;EIND;
026_235L_26.0;Hgl-Odzg;Hgl;Odzg;503B;503B;;0-100;0,000;100,000;0,000;100,000;BEGIN;EIND;235
026_235R_26.0;Hgl-Odzg;Hgl;Odzg;504;504;;0-100;0,000;2,824;0,000;100,000;BEGIN;;
026_237L_26.0;Hgl-Odzg;Hgl;Odzg;504;504;;0-100;2,824;91,666;0,000;100,000;;;
026_257V_26.9;Hgl-Odzg;Hgl;Odzg;504;504;;0-100;91,666;95,787;0,000;100,000;;;
026_261AL_26.9;Hgl-Odzg;Hgl;Odzg;504;504;;0-100;95,787;100,000;0,000;100,000;;EIND;
026_237R_26.0;Hgl-Odzg;Hgl;Odzg;505;505;;0-100;0,000;100,000;0,000;100,000;BEGIN;EIND;237
543_221AR_16.0;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;0-100;0,000;40,522;0,000;100,000;BEGIN;;
026_233AL_26.0;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;0-100;40,522;40,605;0,000;100,000;;;
026_243AR_26.0;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;0-100;40,605;44,394;0,000;100,000;;;
026_253BV_26.9;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;0-100;44,394;44,499;0,000;100,000;;;
777_40V_14.5;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;100-0;44,499;100,000;0,000;100,000;;EIND;
543_221BV_16.0;Hgl-Odzg;Hgl;Odzg;OH-BO;OH;BO;0-100;0,000;40,041;0,000;100,000;BEGIN;;
026_231AL_25.9;Hgl-Odzg;Hgl;Odzg;OH-BO;OH;BO;0-100;40,041;40,658;0,000;100,000;;;
026_243BV_26.1;Hgl-Odzg;Hgl;Odzg;OH-BO;OH;BO;0-100;40,658;43,887;0,000;100,000;;;
