TRAJECT;N_SP_NAAR;TRJ_NAAR;N_SP_VAN;TRJ_VAN;SEGMENT_IDENTIFICATIE;SPOORLIJNNAAM;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ;ABC;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
Gdm-Ht;;Ht;703A;Gdm;0d91fbcb-6f71-5db2-8993-05327605c310;703A;0-100;40392;1240519;36493;1236620;;;;C;20230424;C;21
Gdm-Ht;;Ht;703A;Gdm;3c379452-61da-4199-8610-d6e66cf81e5b3a87e885-a2c5-45e0-aadb-c46160b99569;703A;0-100;1240519;1274603;-4500;29584;;;;C;20230424;C;21
Gdm-Ht;;Ht;703A;Gdm;f738f5a1-d922-4eb3-ba29-20616883542fb359287f-5b64-4615-8154-72ca87cd7e0a;703A;100-0;1274603;1310491;31989;-3899;;EIND;;C;20230424;C;21
Bd-Tb;;Tb;932;Bd;342066ae-0a2f-4456-bd1b-5b1029a97ec5677cde55-1e54-40fd-8916-d14d9c6b4c3c;932;0-100;0;40067;-3900;36167;BEGIN;;3A;C;20230424;C;21
Bd-Tb;;Tb;932;Bd;d00903ac-ad0b-4789-94b0-6ca1b84c123e0689371c-9f76-4888-82c2-1e975298c09a;932;100-0;40067;78329;33762;-4500;;;;C;20230424;C;21
Bd-Tb;;Tb;932;Bd;d81470d2-7147-d973-9cc1-042099c94093;932;0-100;78329;871986;4500;798157;;;;C;20230424;C;21
Bd-Tb;;Tb;932;Bd;c06a06dc-9a02-4e05-b0ed-df348023893b0f63a8e1-a4e6-4fd1-bcc4-59dbc36bc3ab;932;100-0;871986;912378;36492;-3900;;EIND;;C;20230424;C;21
Zp-Ww;;Ww;902;Zp;7c7065a3-d1f0-4001-863c-9f7e8ce0f36009f78704-011a-4059-a66c-73030e0ea197;902;0-100;0;53722;-3900;49822;BEGIN;;5;B;20230424;C;21
Zp-Ww;;Ww;902;Zp;0ca789f0-5c14-3393-bb80-6fb0d81a5efb;902;0-100;53722;347924;49822;344024;;;;B;20230424;C;21
Zp-Ww;;Ww;902;Zp;4422c275-1c5c-4b41-a568-3c754b891f4e7ec96d24-e2d7-4c8e-833b-6a04f62aef07;902;100-0;347924;401645;49821;-3900;;EIND;;B;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;e8362aba-a42e-4847-a80c-fb90c209f1fce6d5665d-9374-4735-9d67-ae54197a8273;913;0-100;0;40393;-3900;36493;BEGIN;;255;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;a85fd653-6783-0e5e-3792-372ba8df4f32;913;0-100;40393;87562;36493;83662;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;53699c20-3637-4eff-9d78-17800dfdf5c7d6af5670-7ada-4961-8dba-56b21f48d53f;913;0-100;87562;124411;-3900;32949;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;275d20d1-0077-4565-8d59-7f65d22d3348c71dd6c0-07b4-4850-bc1e-a7b2cb9b5caa;913;100-0;124411;161239;32928;-3900;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;d07f766c-5929-d0a0-e8a3-fcda551eb9f8;913;0-100;161239;485782;3900;328443;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;90b0c209-1e54-4fa6-a56b-d03b595d0217658b23aa-e0f7-473b-b3a8-580d514c1151;913;0-100;485782;522645;-3900;32963;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;c9d0c9cb-f52c-49bf-b900-5e5dc3e36019593a5009-6f6f-490c-8225-2b6a17b43a77;913;100-0;522645;559532;32987;-3900;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;83676cd5-34b9-56b3-f465-e0d685d4e941;913;0-100;559532;566580;3900;10948;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;ce19be5c-b5fe-4679-b3c7-f9e4258a951500019e7e-822f-4f79-95d9-25089db56005;913;0-100;566580;606951;-3900;36471;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;bd36a004-26f0-7279-923e-4d7ad1d2bf98;913;0-100;606951;639146;36471;68666;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;913;Mbga;d83224b8-2000-4877-9f77-1dccf892d810866d121a-ec81-4e55-81bc-7ac5805136ac;913;100-0;639146;681951;38906;-3899;;EIND;;C;20230424;C;21
Dmn-Wgmo;;Wgmo;380;Dmn;8a1eec5f-392a-45d1-91be-0f0dac9dfaeff7689338-4890-44df-bc03-ed69029b149e;380;0-100;0;40391;-3899;36492;BEGIN;;481;C;20230424;C;21
Dmn-Wgmo;;Wgmo;380;Dmn;b102f52e-5998-501d-a28c-cc0b867cf94e;380;0-100;40391;827558;36492;823659;;;;C;20230424;C;21
Dmn-Wgmo;;Wgmo;380;Dmn;0e602127-4f93-400a-b6ed-3aaf4ac814c215429a1b-62b4-4e9b-861b-4626df523d59;380;100-0;827558;870367;38909;-3900;;EIND;;C;20230424;C;21
Zl-Mrb;;Mrb;521;Zl;69a61318-b325-432b-87f2-a82b8e9615193f19541c-ac5d-48b9-9dae-3f3ffb396a2c;521;0-100;0;64817;-3900;60917;BEGIN;;311;B;20230424;C;21
Zl-Mrb;;Mrb;521;Zl;8a3d0697-e1b2-c7be-0158-824da3fe0f7c;521;0-100;64817;611666;60917;607766;;;;B;20230424;C;21
Zl-Mrb;;Mrb;521;Zl;aa75e93d-a44c-42aa-8d7b-40ceac68fd4c66fb1e6b-9ec8-49cb-9acb-7245b7518509;521;100-0;611666;652097;36532;-3899;;EIND;;B;20230424;C;21
Ht-Vg;;Vg;CI;Ht;857c18a3-ec97-3399-e748-50720791aac7;CI;0-100;0;106526;2322325;2215799;BEGIN;;;A;20230424;C;21
Ht-Vg;;Vg;CI;Ht;7c7791d9-c8c7-d38d-e28d-868d12b3966c;CI;0-100;106526;2200844;2215799;121481;;;;A;20230424;C;21
Ht-Vg;;Vg;CI;Ht;3a4bbae4-3e36-495e-a2c6-d3db7f493ce7be0c3e99-4289-4d6b-a12a-08cc59ad9c62;CI;100-0;2200844;2328025;121481;-5700;;;;A;20230424;C;21
Ht-Vg;;Vg;CI;Ht;195ec4a3-f937-4a45-b7d6-efe538febd5aa2ef9132-a3c4-4045-b553-d4db0554e494;CI;0-100;2328025;2380950;-3872;49053;;;;A;20230424;C;21
Ht-Vg;;Vg;CI;Ht;92e8d096-b8c1-453a-9a0c-42669e4db754e4dc31c9-7457-4b38-a300-8498ae7e8735;CI;100-0;2380950;2433903;49053;-3900;;EIND;;A;20230424;C;21
Asdta-Sgra;481;Sgra;443;Asdta;12eaacd7-56b6-4c06-87a2-67a9c2e3d9b76531b5c4-766d-4751-ada7-c3ae111e5b13;443-481;0-100;0;35390;-1324;34066;BEGIN;;443;B;20230424;C;21
Asdta-Sgra;481;Sgra;443;Asdta;1565ace9-2345-6fd3-c090-e6fb989dc220;443-481;0-100;35390;824011;34066;822687;;;;B;20230424;C;21
Asdta-Sgra;481;Sgra;443;Asdta;06da1f9e-8be5-4909-af15-282cdaf1d0aada966ce9-1bc6-4bbd-8b09-e410bb469061;443-481;100-0;824011;881718;53207;-4500;;EIND;;B;20230424;C;21
Hgl-Es;411;Es;HE;Hgl;70cac8e9-ed8b-d173-d2f9-7c0939d2b6d7;HE-411;0-100;0;504334;23010;527344;BEGIN;;;A;20230424;C;21
Hgl-Es;411;Es;HE;Hgl;781d9d1c-2cb1-6192-a09b-0adb325bcbd9;HE-411;0-100;504334;6395328;527344;6418338;;;;A;20230424;C;21
Hgl-Es;411;Es;HE;Hgl;24869985-45b5-4c80-92f7-2fa9c010391350e2648b-5423-4ae7-8030-f9bb70742608;HE-411;0-100;6395328;6433893;-4500;34065;;;;A;20230424;C;21
Hgl-Es;411;Es;HE;Hgl;8514a1ef-284a-c4e8-de4d-fd13939be896;HE-411;0-100;6433893;6661340;34065;261512;;EIND;;A;20230424;C;21
Bnva-Ed;;Ed;502;Bnva;fc54072a-4445-4ccc-9aca-57215333deff4b3257b9-5ff9-4843-93d7-802a7f5aa68a;502;0-100;0;51505;-4500;47005;BEGIN;;101;B;20230424;C;21
Bnva-Ed;;Ed;502;Bnva;7e49789e-f6c8-8e43-6477-b7f74b2334f4;502;0-100;51505;272483;47005;267983;;;;B;20230424;C;21
Bnva-Ed;;Ed;502;Bnva;ee16df22-ae79-43d1-81be-1a91eb2992e74ee192a7-7c3a-44f0-b4ba-87d836bfecce;502;0-100;272483;317261;-4500;40278;;;;B;20230424;C;21
Bnva-Ed;;Ed;502;Bnva;03b1f0da-1a03-4e08-88b8-4b1b51f714a9506a9cac-1f9d-4e3b-ad81-692965038e9a;502;100-0;317261;362041;40280;-4500;;EIND;;B;20230424;C;21
Ht-Nm;;Nm;204;Ht;fa114489-0aa6-45a3-b6d7-ebc4856033ac4812fb15-2222-44a7-9533-7f8334ef1a7a;204;100-0;0;51980;35965;-16015;BEGIN;;9;D;20230424;C;21
Ht-Nm;;Nm;204;Ht;866b0f1c-dd1f-7a72-7ffc-8081b88d0945;204;0-100;51980;705141;25990;679151;;;;D;20230424;C;21
Ht-Nm;;Nm;204;Ht;3249d81c-acb2-4f65-9715-306531f417e1935c4ba5-ae1d-4f8f-beaf-456da900fb79;204;100-0;705141;752514;35000;-12373;;EIND;;D;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;f935daee-7e84-8f65-c4ba-829efbd805a8;GU1-452;0-100;0;938791;5099;943890;BEGIN;;;A;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;061a1631-c916-6213-ad9f-63c511ada497;GU1-452;0-100;938791;1451510;943890;1456609;;;;A;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;b8b9152b-9c5c-4321-9a61-88410f717e1e964bccce-5266-4410-85b2-389f2f8a364c;GU1-452;100-0;1451510;1491880;36470;-3900;;;;A;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;5c7b3da9-e4b1-ad0f-2e1a-9a1166dc8d2a;GU1-452;0-100;1491880;1497837;3900;9857;;;;A;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;5c64b66a-43ce-4aee-a898-43d57259693a90b7da6a-c1c6-4815-94fb-14d3ae44d5a8;GU1-452;0-100;1497837;1538207;-3900;36470;;;;A;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;7998ddd3-9844-9a7f-133e-677425337afe;GU1-452;0-100;1538207;1555124;36470;53387;;;;A;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;575e8106-8c61-4c99-ae2f-c78b325c6ed6161f8606-034c-4edd-99ba-db097568c257;GU1-452;0-100;1555124;1595494;-3899;36471;;;;A;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;0bbd3fcd-991d-5b61-8c5e-df88798ce875;GU1-452;0-100;1595494;1659917;36471;100894;;;;A;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;70666064-1aef-9a47-5ea7-f7ca8525c7d1;GU1-452;0-100;1659917;2491472;100894;932449;;;;A;20230424;C;21
Htba-Zl;452;Zl;GU1;Htba;649ec624-d06b-ffd8-3007-29b73980d4ef;GU1-452;0-100;2491472;2881034;932449;1322011;;EIND;;A;20230424;C;21
Bnva-Apd;;Apd;603;Bnva;e681a294-91a5-4ef5-bcaf-cc474c9ff33762443d3b-961c-4adf-b64f-efc1e86e8335;603;0-100;0;42475;-3900;38575;BEGIN;;5;C;20230424;C;21
Bnva-Apd;;Apd;603;Bnva;fea681d5-8660-33be-1014-03e352b0ee0b;603;0-100;42475;875856;38575;871956;;;;C;20230424;C;21
Bnva-Apd;;Apd;603;Bnva;57aa6eeb-1df4-4ffd-a608-771c42151271482ff6bb-afab-4f1d-b67b-0fb407daace7;603;100-0;875856;940925;61116;-3953;;EIND;;C;20230424;C;21
Swd-Dz;;Dz;402;Swd;4c3b501d-9712-4877-8da4-e39734e7cc93b1ec7050-80f3-491c-b097-e0b09702f96a;402;0-100;0;40547;-3900;36647;BEGIN;;61;B;20230424;C;21
Swd-Dz;;Dz;402;Swd;8b672701-73c4-c3f9-688a-eb4a70eab1fc;402;0-100;40547;584687;36647;580787;;;;B;20230424;C;21
Swd-Dz;;Dz;402;Swd;1ca1d92d-5a1d-4849-9f18-d5d424be41bf1ffdbc8c-fdc7-40a0-92c0-e227bb607acf;402;100-0;584687;623173;33987;-4499;;EIND;;B;20230424;C;21
Zp-Ww;;Ww;891;Zp;31bfec0e-3ef0-4a95-a333-c14dabecc6d8b00ea8d5-4b29-490f-aaa8-67625996b253;891;0-100;0;62627;-4501;58126;BEGIN;;25;B;20230424;C;21
Zp-Ww;;Ww;891;Zp;22ae6d24-2fd5-d8e9-6cf5-9b57ffec209b;891;0-100;62627;484297;58126;479796;;;;B;20230424;C;21
Zp-Ww;;Ww;891;Zp;b7f88132-6ca7-46a7-8efe-4dc6251ddfce039071d4-6650-449e-afb7-6d8d942f6f04;891;100-0;484297;546928;58131;-4500;;EIND;;B;20230424;C;21
Gv-Sdm;KG;Sdm;KC;Gv;8faf552f-fa00-3116-31c9-26873ff5edad;KC-KG;0-100;0;910304;25990;936294;BEGIN;;;C;20230424;C;21
Gv-Sdm;KG;Sdm;KC;Gv;f986e8aa-b527-93d8-c138-126edef18cd4;KC-KG;0-100;910304;1056351;936294;1082341;;;;C;20230424;C;21
Gv-Sdm;KG;Sdm;KC;Gv;04baaf17-772b-42a8-ac49-f92c1d37b28861300330-ca1a-4e0c-a253-14dc2abe979f;KC-KG;100-0;1056351;1121396;61145;-3900;;;;C;20230424;C;21
Gv-Sdm;KG;Sdm;KC;Gv;b0abc776-7ef4-c58a-bf02-0aa25c4bea29;KC-KG;0-100;1121396;5295984;3900;4178488;;;;C;20230424;C;21
Gv-Sdm;KG;Sdm;KC;Gv;9c818e4f-5d98-4792-9cdd-d1b7cca2e339e0dff856-eb32-4bfd-b2b7-4e104a2f1d68;KC-KG;100-0;5295984;5423169;121485;-5700;;EIND;;C;20230424;C;21
Va-Zp;;Zp;603;Va;bad60242-0311-446f-a181-4eab5292cdc111941e3c-b133-4686-9c61-528afbaf6266;603;100-0;0;51954;35939;-16015;BEGIN;;141B/143;C;20230424;C;21
Va-Zp;;Zp;603;Va;88d1fe02-685c-8bb7-224e-7220b89a04bf;603;100-0;51954;379303;25990;353339;;;;C;20230424;C;21
Va-Zp;;Zp;603;Va;8d838e84-ad2d-4449-82f0-1efe0917fc5a8fca3e21-a94e-463b-ba6d-8a2d48e6f21a;603;100-0;379303;417868;34066;-4499;;;;C;20230424;C;21
Va-Zp;;Zp;603;Va;8ab98d09-65eb-4836-854c-c610720b6bcb;603;100-0;417868;552772;4499;139403;;;;C;20230424;C;21
Va-Zp;;Zp;603;Va;2849fa0b-1eb7-4033-9327-b04e5cc442c40073263c-03ac-4ade-9b0a-cca343ff29de;603;0-100;552772;584564;-4500;27292;;;;C;20230424;C;21
Va-Zp;;Zp;603;Va;0cfcf063-b5af-4692-9815-e0d39251fa7705455ed7-1180-493b-b23c-784062108a3b;603;100-0;584564;618159;29695;-3900;;EIND;;C;20230424;C;21
Hmla-Wd;DH;Wd;DK;Hmla;4c4272c0-fb85-46aa-9322-64b3cccad9c517f041a2-9ece-486d-9c09-9b900e17ba88;DK-DH;0-100;0;131099;-5100;125999;BEGIN;;;C;20230424;C;21
Hmla-Wd;DH;Wd;DK;Hmla;579107b1-386a-6f35-2e46-4eb6835b9585;DK-DH;0-100;131099;160603;125999;155503;;;;C;20230424;C;21
Hmla-Wd;DH;Wd;DK;Hmla;6bab6df6-bdd8-0ef2-d661-1526218490c7;DK-DH;0-100;160603;2861078;155503;2855978;;;;C;20230424;C;21
Hmla-Wd;DH;Wd;DK;Hmla;f3e6984c-2bd1-73b1-0db2-14b26d5af91b;DK-DH;0-100;2861078;3407101;2855978;3402001;;EIND;;C;20230424;C;21
Ps-Botbr;;Botbr;BR;Ps;566ca292-4c11-4ec4-9e69-54676600f3536cb6b8f0-df81-4d5a-9618-bee299fb4d32;BR;0-100;0;65056;-3900;61156;BEGIN;;865;A;20230424;C;21
Ps-Botbr;;Botbr;BR;Ps;8716b88e-7070-4a53-6575-0ef49ee182bb;BR;0-100;65056;771111;767201;61146;;;;A;20230424;C;21
Ps-Botbr;;Botbr;BR;Ps;0f8a0a46-f447-4ae0-a86c-f01150a80a8560ccdaa7-f21b-49f0-bfa4-2e6449508b7a;BR;100-0;771111;836156;61146;-3899;;;;A;20230424;C;21
Ps-Botbr;;Botbr;BR;Ps;9b1c8314-8f38-a6b2-0f1a-113da4b4a512;BR;0-100;836156;2269339;3899;1437082;;EIND;;A;20230424;C;21
Rm-Vl;;Vl;371;Rm;84afeb2d-47e7-4827-8765-ac67e47be43df39e18aa-8500-44f5-9bbb-ceb77fde40bb;371;0-100;0;65045;-3900;61145;BEGIN;;425;B;20230424;C;21
Rm-Vl;;Vl;371;Rm;c33e0896-cafe-a0a9-1885-88394a2cd1c8;371;0-100;65045;324066;61145;320166;;;;B;20230424;C;21
Rm-Vl;;Vl;371;Rm;93db4914-72dc-4a0b-80c8-095f0692e9123b5df668-61f6-4321-a601-ed478d695178;371;100-0;324066;366851;38884;-3901;;EIND;;B;20230424;C;21
Vl-Br;;Br;GH;Vl;81d71de8-c11e-4bbf-b2ed-70c88db5493b57d72dba-426c-4adb-84ce-7a91ce19be33;GH;100-0;0;35854;32500;-3354;BEGIN;;225B;B;20230424;C;21
Vl-Br;;Br;GH;Vl;2067cdd2-abed-40fe-922a-b0461abae009fb98dbf1-c16b-4970-8316-858b6d10f6d3;GH;100-0;35854;89012;49258;-3900;;;;B;20230424;C;21
Vl-Br;;Br;GH;Vl;2f6ee65c-7614-4764-55d1-e03a0e9169a9;GH;0-100;89012;92962;3900;7850;;;;B;20230424;C;21
Vl-Br;;Br;GH;Vl;53e78dfa-b018-457c-b22c-9f56991c0c8ce3d5e1f7-b2e6-460f-95ca-37338674660e;GH;0-100;92962;146668;-3901;49805;;;;B;20230424;C;21
Vl-Br;;Br;GH;Vl;422a4486-ef13-ccc7-d6a3-55618b81cf50;GH;0-100;146668;610628;49805;513765;;EIND;;B;20230424;C;21
Ht-Nm;;Nm;203B;Ht;39aa5f40-5683-4604-9aba-6e7a2ab1e25a10cfb879-629f-4f79-a46e-34400c42ebb7;203B;0-100;0;38588;-4499;34089;BEGIN;;7A;C;20230424;C;21
Ht-Nm;;Nm;203B;Ht;d9eac3f8-8969-7bcb-a841-8d6de341859c;203B;0-100;38588;43132;34089;38633;;;;C;20230424;C;21
Ht-Nm;;Nm;203B;Ht;fe6c1fee-d497-4f0e-a932-836c4a9f93354812fb15-2222-44a7-9533-7f8334ef1a7a;203B;100-0;43132;95087;35940;-16015;;;;C;20230424;C;21
Ht-Nm;;Nm;203B;Ht;50a6d07e-6d63-6ef5-420b-286b7315ecfa;203B;0-100;95087;749684;25990;680587;;;;C;20230424;C;21
Ht-Nm;;Nm;203B;Ht;3249d81c-acb2-4f65-9715-306531f417e124f8259c-ac58-4758-8eab-6c1780324715;203B;100-0;749684;796938;34881;-12373;;;;C;20230424;C;21
Ht-Nm;;Nm;203B;Ht;b9dbd115-4ab6-4446-9d9c-91017ac4b3be57383681-5174-4ea6-8e68-0c790a77b57c;203B;100-0;796938;834024;33435;-3651;;EIND;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;903;Mbga;25ee0b1c-292b-4a69-b0c5-83bd1b84b8d89985e9f1-507e-4ab6-8b56-6c59cc4cec8c;903;0-100;0;55853;-3900;51953;BEGIN;;2207;C;20230424;C;21
Mbga-Llsoa;;Llsoa;903;Mbga;4625a825-e349-4891-b6c8-656f6b80352cd0b1cef6-9851-4da9-9946-2ca0f0c5aaea;903;100-0;55853;111328;51875;-3600;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;903;Mbga;20668edb-6b30-f7f0-4265-83d9228b5183;903;0-100;111328;576929;3600;469201;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;903;Mbga;0b1f62db-b80e-4b3b-accc-b253401a128f7713c682-95be-4b01-ac72-128e2930baa3;903;100-0;576929;628246;35658;-15659;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;903;Mbga;477e4bcc-22e9-3608-5077-28a09406e1ab;903;0-100;628246;630758;25779;28291;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;903;Mbga;588b3782-794d-4b57-8e8f-e9eaed5d9fff0c01d8c7-2ba0-4a81-9bd7-19164bed7fae;903;100-0;630758;682187;35714;-15715;;;;C;20230424;C;21
Mbga-Llsoa;;Llsoa;903;Mbga;fd9e3744-fbaa-b15e-f0d5-3b3db0863b55;903;0-100;682187;1117413;25713;460939;;EIND;;C;20230424;C;21
Wdn-Aml;;Aml;WA;Wdn;fa99ce5d-9347-465d-97f0-336ab6d6350bb50cc0fb-c1f7-4edf-b673-01d6f155247d;WA;0-100;0;40370;-3900;36470;BEGIN;;21A;A;20230424;C;21
Wdn-Aml;;Aml;WA;Wdn;47e42f40-594b-0733-abc2-872ff54a6f6b;WA;0-100;40370;113089;36470;109189;;;;A;20230424;C;21
Wdn-Aml;;Aml;WA;Wdn;22682f7c-6dd8-4029-b73d-4c7382c95d33c5240c2a-f9a3-4c1a-99da-e76be6b4b4c9;WA;100-0;113089;153459;36470;-3900;;;;A;20230424;C;21
Wdn-Aml;;Aml;WA;Wdn;4be251fa-fa39-449f-69a9-5783f0f3d768;WA;0-100;153459;234426;3900;84867;;;;A;20230424;C;21
Wdn-Aml;;Aml;WA;Wdn;ee313365-495f-33c1-3316-aea77e3f7d5d;WA;0-100;234426;3234320;84867;3084761;;;;A;20230424;C;21
Wdn-Aml;;Aml;WA;Wdn;456c5810-8792-14e8-0361-32131b6ef092;WA;0-100;3234320;3558845;3084761;3409286;;EIND;;A;20230424;C;21
Llsoa-Htba;;Htba;2201;Llsoa;b0394424-31d9-46e2-88ed-ee295f443489d341b7fc-0f3b-4b16-a5b5-a0a956d141d0;2201;0-100;0;64816;-3900;60916;BEGIN;;2213;D;20230424;C;21
Llsoa-Htba;;Htba;2201;Llsoa;a5849088-4ac4-2e66-2f53-2ab5dc2539db;2201;0-100;64816;1093080;60916;1089180;;;;D;20230424;C;21
Llsoa-Htba;;Htba;2201;Llsoa;44f225a9-a068-4584-8867-4277597a2a5a20c82b73-7616-4551-aa3a-bf32478ff587;2201;100-0;1093080;1157897;60917;-3900;;EIND;;D;20230424;C;21
Bln-Blw;;Blw;HC;Bln;2f68e546-ad1f-54a9-5e2f-7ef05a5f533d;HC;0-100;0;300498;12339442;12639940;;;;B;20230424;C;21
Bln-Blw;;Blw;HC;Bln;dadaf642-1c26-799c-f338-d4c8227f2ae3;HC;100-0;300498;439375;12639940;12778817;;;;B;20230424;C;21
Bln-Blw;;Blw;HC;Bln;015ccada-ee91-4a65-b32a-2b9808b6bac9ef6e60dd-bd70-41e1-a24a-8c15a570358b;HC;100-0;439375;482201;25990;-16836;;;;B;20230424;C;21
Bln-Blw;;Blw;HC;Bln;a93b0c6f-7e7f-4f78-a9a7-086a135b14163fa4177d-f079-437c-8ef8-c9472d877734;HC;100-0;482201;534974;48873;-3900;;EIND;;B;20230424;C;21
Mrb-Emn;;Emn;562;Mrb;304bdc8c-52a3-4dce-ad21-25c1e743e3a122054644-1608-4d2b-9155-ab8dfe9f3499;562;0-100;0;38486;-4501;33985;BEGIN;;431A;B;20230424;C;21
Mrb-Emn;;Emn;562;Mrb;b6e684c6-9cf0-9bf3-13cb-ce46b65f3402;562;0-100;38486;47124;33985;42623;;;;B;20230424;C;21
Mrb-Emn;;Emn;562;Mrb;c0773d18-d214-429c-9be2-23d4705318e4b870fe51-25c4-483f-8cb5-1b725f3534d0;562;100-0;47124;93118;32959;-13035;;;;B;20230424;C;21
Mrb-Emn;;Emn;562;Mrb;c53560d7-7b48-8d80-4f0f-d31496c3628d;562;0-100;93118;708161;23010;638053;;;;B;20230424;C;21
Mrb-Emn;;Emn;562;Mrb;52a75c63-d29b-4d99-b031-0618f18948c2c74c9c1c-119c-4178-b76e-25aee7998035;562;100-0;708161;761879;49817;-3901;;;;B;20230424;C;21
Mrb-Emn;;Emn;562;Mrb;b929cf0c-02af-47c8-9079-76def3c96675bb27e80c-47ab-4a21-85ba-41d69df79020;562;100-0;761879;815572;49793;-3900;;EIND;;B;20230424;C;21
Mrb-Emn;;Emn;573;Mrb;ac3d51ad-27c6-40cc-b974-d5a0b82436736d30aeb6-7329-4795-b4a0-d39fb9952069;573;0-100;0;38588;-4500;34088;BEGIN;;471;C;20230424;C;21
Mrb-Emn;;Emn;573;Mrb;ad159b13-a0af-25f0-883f-9671512a599e;573;0-100;38588;337229;34088;332729;;;;C;20230424;C;21
Mrb-Emn;;Emn;573;Mrb;a08bbe21-5131-4909-b8b4-76a4c2bda9bd30927cdc-65b2-4a80-a8c6-1e087220ab4e;573;100-0;337229;375817;34089;-4499;;EIND;;C;20230424;C;21
Zb-Nsch;;Nsch;521;Zb;54516a62-3836-4852-895e-c334a778a4db92982fd0-9ca8-45f4-9e68-d142fd406325;521;0-100;0;40546;-3900;36646;BEGIN;;77;B;20230424;C;21
Zb-Nsch;;Nsch;521;Zb;946154de-fe43-582a-c5ca-96e15b599cbe;521;0-100;40546;627848;36646;623948;;;;B;20230424;C;21
Zb-Nsch;;Nsch;521;Zb;9079838e-ba77-4e7d-b705-c5cbacd92ae783260fe3-2688-43fd-ab88-7658ec5be8e6;521;100-0;627848;668218;36470;-3900;;EIND;;B;20230424;C;21
Bkp;;Bkp;303;;555d77f0-9d39-4664-9a3a-d7aefaca3120040ad82e-ff21-41c2-a8f9-e012ddf91580;303;0-100;0;127184;-5700;121484;BEGIN;;;E;20230424;C;21
Bkp;;Bkp;303;;32e9e046-6941-4da7-a805-526052309cd2;303;100-0;127184;613249;121484;607549;;;;E;20230424;C;21
Bkp;;Bkp;303;;439f7030-b1e7-4363-8927-d48187737440c4764e10-ac09-4067-ab4e-3c711b1299ad;303;100-0;613249;675577;58138;-4190;;EIND;;E;20230424;C;21
Wgm-Wp;;Wp;WE;Wgm;4fddbde5-c54d-4549-a659-20c0d2cbd337780ec473-8db9-4926-9c30-3b6a8cf54a34;WE;0-100;0;38565;-4500;34065;BEGIN;;1139;D;20230424;C;21
Wgm-Wp;;Wp;WE;Wgm;f587b4a9-1031-4101-65f8-a8b9bf28254d;WE;0-100;38565;401972;34065;397472;;;;D;20230424;C;21
Wgm-Wp;;Wp;WE;Wgm;1238d20f-0a44-57bb-ea72-a67accac818a;WE;0-100;401972;704582;397472;700082;;;;D;20230424;C;21
Wgm-Wp;;Wp;WE;Wgm;722f810b-b8de-2d37-584f-74c44afb44a5;WE;0-100;704582;909685;700082;905185;;;;D;20230424;C;21
Wgm-Wp;;Wp;WE;Wgm;6131caac-2fad-4fb4-9a66-77ee72b618a875f7622d-6161-4f3d-905b-fa776087c7ae;WE;100-0;909685;963407;49822;-3900;;EIND;;D;20230424;C;21
Rsd-Vs;;Vs;403;Rsd;84ddd89b-0b87-4a28-92fb-30eb5cb18b0804e6c4b9-fa12-451c-ab98-326ff241c825;403;0-100;0;38589;-4500;34089;BEGIN;;373;C;20230424;C;21
Rsd-Vs;;Vs;403;Rsd;e9e23e2e-0855-ed19-faec-17bf61199519;403;100-0;38589;869326;864826;34089;;;;C;20230424;C;21
Rsd-Vs;;Vs;403;Rsd;0ad2a094-15ed-47e5-8468-357e1d2689de21a469d3-17ed-4330-995d-71b13d632fe2;403;100-0;869326;907914;34089;-4499;;EIND;;C;20230424;C;21
