VERKANTING_ID;VERK_LRS_VAN;VERK_LRS_TOT;SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;DATUM_PUBLICATIE;DATUM_GOEDGEKEURD;ELEMENTTYPE;VERKANTING_VAN;VERKANTING_TOT;OVERGANGSHELLING;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
664#w107AL-w121B/221S#42.090042;0;152;9d2a1cd0-2361-fb80-230b-d6f7f194391b;61145;61297;20211029;20200630;Constant;0;0;0.0;20211201;C;18
664#68a#42.278941;0;375710;9d2a1cd0-2361-fb80-230b-d6f7f194391b;61297;437007;20211029;20200630;Constant;0;0;0.0;20211201;C;18
664#w107AL-w121B/221S#42.469266;0;2991;9d2a1cd0-2361-fb80-230b-d6f7f194391b;437007;439998;20211029;20200630;Constant;0;0;0.0;20211201;C;18
664#w897BV-w917AV#42.956207;0;23455;d651fea6-b26c-f492-2814-402d68f0b32a;4500;27955;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w897BV-w917AV#42.996472;0;60081;d651fea6-b26c-f492-2814-402d68f0b32a;27955;88036;20211029;20200813;Helling;0;25;0.41666667;20211201;C;18
664#w897BV-w917AV#43.048596;0;48057;d651fea6-b26c-f492-2814-402d68f0b32a;88036;136093;20211029;20200813;Constant;25;25;0.0;20211201;C;18
664#w897BV-w917AV#43.100719;0;60081;d651fea6-b26c-f492-2814-402d68f0b32a;136093;196174;20211029;20200813;Helling;25;0;-0.41666667;20211201;C;18
664#w897BV-w917AV#43.183334;0;111315;d651fea6-b26c-f492-2814-402d68f0b32a;196174;307489;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#78#42.873929;0;358;88b3de35-d310-b9e8-1cf8-0dd3119e39d0;34065;34423;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#78#42.751653;0;248548;88b3de35-d310-b9e8-1cf8-0dd3119e39d0;34423;282971;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#67a#42.289341;0;281871;38699e45-4178-49ad-d876-d474dfefc2ce;3899;285770;20211029;20200630;Constant;0;0;0.0;20211201;C;18
664#77#42.873699;0;254;365fa9fa-9528-9c52-e7b5-81d1cf7bb17b;34088;34342;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#77#42.749089;0;252854;365fa9fa-9528-9c52-e7b5-81d1cf7bb17b;34342;287196;20211029;20210330;Constant;0;0;0.0;20211201;C;18
664#w913B/915T-w923B/931AQ#43.289464;0;3;12442da1-9756-a9df-018b-612d4b1e0531;23010;23013;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w913B/915T-w923B/931AQ#43.446192;0;11236;12442da1-9756-a9df-018b-612d4b1e0531;23013;34249;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w913B/915T-w923B/931AQ#43.446192;11236;314198;eec96eee-a7e7-eefe-b655-d6688f61b184;34249;337211;20211029;20200615;Constant;0;0;0.0;20211201;C;18
664#w913B/915P-w927B/933AS#43.289718;0;5;4e33bd04-0e8d-cb04-d167-9f8ee944fe9b;23010;23015;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w913B/915P-w927B/933AS#43.446109;0;11188;4e33bd04-0e8d-cb04-d167-9f8ee944fe9b;23015;34203;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w913B/915P-w927B/933AS#43.446109;11188;314005;716e2ef6-871b-34fd-cf96-3810ed70ea02;34204;337021;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w913B/915P-w927B/933AS#43.603429;0;5;716e2ef6-871b-34fd-cf96-3810ed70ea02;337021;337026;20211029;20200615;Constant;0;0;0.0;20211201;C;18
664#79#42.923844;0;330;2e3a8276-278a-9a27-e60a-69bc96e74343;34089;34419;20211029;20210329;Constant;0;0;0.0;20211201;C;18
664#79#42.779147;0;295826;2e3a8276-278a-9a27-e60a-69bc96e74343;34419;330245;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#81#42.836352;0;326;0c969694-d3f3-e5e0-bec3-b83726fe9972;34066;34392;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#81#42.740593;0;196610;0c969694-d3f3-e5e0-bec3-b83726fe9972;34392;231002;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#80#42.836059;0;358;7fbfaaef-c101-857e-18e8-990c58ee348a;34089;34447;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#80#42.737922;0;200841;7fbfaaef-c101-857e-18e8-990c58ee348a;34447;235288;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w911BV-w917BR#43.307880;0;19351;2351e744-0ea7-be85-b27b-1ecf1f89ce7c;4499;23850;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w911BV-w917BR#43.307880;19351;55072;e9b027bf-85aa-6266-6d1f-3ff5bd9e90e3;23851;59572;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w911BV-w917BR#43.334538;0;316;e9b027bf-85aa-6266-6d1f-3ff5bd9e90e3;59572;59888;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w916AaQ-w907BR#43.211308;0;3097;22c51af0-2a46-a20a-8591-e46541be27bb;58132;61229;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w916AaQ-w907BR#43.165038;0;89953;22c51af0-2a46-a20a-8591-e46541be27bb;61229;151182;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#SJ_249L-w249L#43.286513;0;848;3c8ade56-e59c-7628-7ebd-41ef5477fb43;34088;34936;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#84#43.239762;0;92121;3c8ade56-e59c-7628-7ebd-41ef5477fb43;34936;127057;20211029;20210315;Constant;0;0;0.0;20211201;C;18
664#w901BV-w907AaP#43.061153;0;110527;2ebbf237-9904-c640-9f8f-e6359ac1c8fa;5700;116227;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w901BV-w907AaP#43.111293;0;193;2ebbf237-9904-c640-9f8f-e6359ac1c8fa;116227;116420;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w873AL-w873BL#41.831791;0;166;4558513c-e008-4e5c-72a4-94fab66d6561;34662;34828;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w873AL-w873BL#41.840897;0;18049;4558513c-e008-4e5c-72a4-94fab66d6561;34828;52877;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w873AL-w873BL#41.849987;0;133;4558513c-e008-4e5c-72a4-94fab66d6561;52877;53010;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w1009V-w1005L#42.963228;0;363;37b55192-1730-9e1b-cb79-088af4a5779a;34064;34427;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w1009V-w1005L#42.937260;0;52019;37b55192-1730-9e1b-cb79-088af4a5779a;34427;86446;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w1009V-w1005L#42.911188;0;574;37b55192-1730-9e1b-cb79-088af4a5779a;86446;87020;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w1011V-w1007R#42.924329;0;385;872b7762-9521-9aa7-61e4-a6f9e3b5bd85;34065;34450;20211029;20210329;Constant;0;0;0.0;20211201;C;18
664#w1011V-w1007R#42.899724;0;51366;872b7762-9521-9aa7-61e4-a6f9e3b5bd85;34450;85816;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w1011V-w1007R#42.875027;0;577;872b7762-9521-9aa7-61e4-a6f9e3b5bd85;85816;86393;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w131B/133P-w135V#42.978562;0;2879;a5f4d0ea-12ab-3984-b177-78971db93648;23010;25889;20211029;20200630;Constant;0;0;0.0;20211201;C;18
664#w131B/133P-w135V#43.004882;0;53581;a5f4d0ea-12ab-3984-b177-78971db93648;25889;79470;20211029;20200630;Constant;0;0;0.0;20211201;C;18
664#w911AL-w913B/915S#43.236280;0;124;8700dcae-7bb7-bb37-b179-5d5135510f80;34065;34189;20211029;20200615;Constant;0;0;0.0;20211201;C;18
664#w911AL-w913B/915S#43.240020;0;7360;8700dcae-7bb7-bb37-b179-5d5135510f80;34189;41549;20211029;20200615;Constant;0;0;0.0;20211201;C;18
664#w911AL-w913B/915S#43.243708;0;17;8700dcae-7bb7-bb37-b179-5d5135510f80;41549;41566;20211029;20200615;Constant;0;0;0.0;20211201;C;18
664#YSM#43.177613;0;39693;207fe049-c8fb-83ce-06de-680383f79c6d;4500;44193;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#YSM#43.065268;0;2689;13a3180e-53aa-a135-b65c-c362fd2cc27c;34088;36777;20211029;20200630;Constant;0;0;0.0;20211201;C;18
664#YSM#43.071264;0;10876;13a3180e-53aa-a135-b65c-c362fd2cc27c;36777;47653;20211029;20200629;Constant;0;0;0.0;20211201;C;18
664#YSM#43.076137;0;147;13a3180e-53aa-a135-b65c-c362fd2cc27c;47653;47800;20211029;20200629;Constant;0;0;0.0;20211201;C;18
664#w913AR-w911BL#43.243432;0;162;8c536173-09ae-2c20-50a7-cdc4935d3aa9;34064;34226;20211029;20200615;Constant;0;0;0.0;20211201;C;18
664#w913AR-w911BL#43.239981;0;6742;8c536173-09ae-2c20-50a7-cdc4935d3aa9;34226;40968;20211029;20200615;Constant;0;0;0.0;20211201;C;18
664#w913AR-w911BL#43.236531;0;162;8c536173-09ae-2c20-50a7-cdc4935d3aa9;40968;41130;20211029;20200615;Constant;0;0;0.0;20211201;C;18
664#w1005V-w1001R#43.012308;0;358;89373990-70fb-5280-b176-ed02ff1ab1ff;34065;34423;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w1005V-w1001R#43.006829;0;12027;89373990-70fb-5280-b176-ed02ff1ab1ff;34423;46450;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w1005V-w1001R#43.001254;0;573;89373990-70fb-5280-b176-ed02ff1ab1ff;46450;47023;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w903V-w916AaT#43.062678;0;29427;7be2c50d-7139-fb4e-f46a-9900f32e12f7;5100;34527;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w903V-w916AaT#43.075925;0;357;7be2c50d-7139-fb4e-f46a-9900f32e12f7;34527;34884;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w1003V-w1001L#43.012185;0;262;67df5314-62d3-4732-3a73-d3cec9130c9a;34088;34350;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w1003V-w1001L#43.010724;0;3025;67df5314-62d3-4732-3a73-d3cec9130c9a;34350;37375;20211029;20210330;Constant;0;0;0.0;20211201;C;18
664#w1003V-w1001L#43.009127;0;566;67df5314-62d3-4732-3a73-d3cec9130c9a;37375;37941;20211029;20210330;Constant;0;0;0.0;20211201;C;18
664#w907AaS-w907AV#43.160376;0;4970;d4577649-466a-8d83-3476-9e0420b60dae;4501;9471;20211029;20200813;Constant;0;0;0.0;20211201;C;18
664#w1007V-w1005R#42.963668;0;311;2f35d46d-fd6b-eb95-c4cf-9eb48cee3ba8;34087;34398;20211029;20160628;Constant;0;0;0.0;20211201;C;18
664#w1007V-w1005R#42.963046;0;968;2f35d46d-fd6b-eb95-c4cf-9eb48cee3ba8;34398;35366;20211029;20210330;Constant;0;0;0.0;20211201;C;18
664#w1007V-w1005R#42.962296;0;574;2f35d46d-fd6b-eb95-c4cf-9eb48cee3ba8;35366;35940;20211029;20210330;Constant;0;0;0.0;20211201;C;18
664#w105V-w107AV#42.019689;0;8537;7efa0fa9-9ceb-3225-8394-4947f1859335;3900;12437;20211029;20200630;Constant;0;0;0.0;20211201;C;18
116#BE#38.875644;0;166163;33b5c8e4-06cd-7b1d-300e-af57a9df0f0b;3900;170063;20211029;20160804;Constant;0;0;0.0;20211201;C;18
116#BE#38.875644;166163;2182775;d8905a0a-9e5d-409e-6959-8708e1119ca5;170063;2186675;20211029;20160804;Constant;0;0;0.0;20211201;C;18
116#w2399AR-w311AV#37.785244;0;118;d8905a0a-9e5d-409e-6959-8708e1119ca5;2186675;2186793;20211029;20140304;Constant;0;0;0.0;20211201;C;18
116#w2397AL-w3009BR#37.580061;0;123;46a5e4e8-74c1-999c-57b7-72fba4856e1e;61144;61267;20211029;20140304;Constant;0;0;0.0;20211201;C;18
116#DE#38.933242;0;2225681;46a5e4e8-74c1-999c-57b7-72fba4856e1e;61267;2286948;20211029;20140304;Constant;0;0;0.0;20211201;C;18
116#DE#38.933242;2225681;2713313;af591691-546a-d321-3dd8-d92ac693f1ed;2286948;2774580;20211029;20140304;Constant;0;0;0.0;20211201;C;18
663#DE#40.315707;0;79996;af591691-546a-d321-3dd8-d92ac693f1ed;2774580;2854576;20211029;20140304;Helling;0;-100;-1.25;20211201;C;18
663#DE#200.055839;0;311656;1e813eea-c0df-7d0f-ad0b-9b1f74cb939d;3088050;3399706;20211029;20140304;Constant;-100;-100;0.0;20211201;C;18
663#w2397AL-w3009BR#200.263606;0;103850;1e813eea-c0df-7d0f-ad0b-9b1f74cb939d;3399706;3503556;20211029;20140213;Helling;-100;0;0.9628827;20211201;C;18
663#w2397AL-w3009BR#200.404706;0;178331;1e813eea-c0df-7d0f-ad0b-9b1f74cb939d;3503556;3681887;20211029;20140213;Constant;0;0;0.0;20211201;C;18
663#w2397AL-w3009BR#200.493939;0;122;1e813eea-c0df-7d0f-ad0b-9b1f74cb939d;3681887;3682009;20211029;20140213;Constant;0;0;0.0;20211201;C;18
663#w2399BV-w311BR#40.015441;0;123;8d7c393e-6623-bbea-a075-7861ab6d356f;58132;58255;20211029;20140304;Constant;0;0;0.0;20211201;C;18
116#CE#38.942251;0;214934;8d7c393e-6623-bbea-a075-7861ab6d356f;58255;273189;20211029;20140304;Constant;0;0;0.0;20211201;C;18
116#CE#38.942251;214934;2148176;e86118b6-3359-7976-b55c-d7767a550be0;273189;2206431;20211029;20140304;Constant;0;0;0.0;20211201;C;18
663#FF#400.035654;0;106806;c9f4f0ac-04ae-fdfb-3292-eaea1cae95f3;338164;444970;20211029;20140325;Constant;115;115;0.0;20211201;C;18
663#FF#400.035654;106806;684704;46824325-1882-ce90-b5f3-99026d68f453;444971;1022869;20211029;20140325;Constant;115;115;0.0;20211201;C;18
663#FF#400.433930;0;111484;46824325-1882-ce90-b5f3-99026d68f453;1022869;1134353;20211029;20140325;Helling;115;0;-1.03146414;20211201;C;18
663#FF#400.823849;0;667997;46824325-1882-ce90-b5f3-99026d68f453;1134353;1802350;20211029;20170518;Constant;0;0;0.0;20211201;C;18
663#w317AL-w3005R#40.474835;0;230928;c2c6d366-38a9-941c-eac4-ee30dbba01ec;252727;483655;20211029;20140304;Helling;-90;-90;4.2e-07;20211201;C;18
663#NA#200.052249;0;306721;c31a9fb8-2db8-e3d4-80c4-e1844ffeabe4;483655;790376;20211029;20140304;Helling;-90;-90;4.2e-07;20211201;C;18
663#w317AL-w3005R#200.263954;0;119782;c31a9fb8-2db8-e3d4-80c4-e1844ffeabe4;790376;910158;20211029;20140213;Helling;-90;0;0.75125021;20211201;C;18
663#w317AL-w3005R#200.347159;0;47844;c31a9fb8-2db8-e3d4-80c4-e1844ffeabe4;910158;958002;20211029;20140213;Constant;0;0;0.0;20211201;C;18
663#w317AL-w3005R#200.370954;0;93;c31a9fb8-2db8-e3d4-80c4-e1844ffeabe4;958002;958095;20211029;20140213;Constant;0;0;0.0;20211201;C;18
663#w3009BV-w3023L#200.564401;0;11060;f27b72a0-e576-8bd5-abfe-93fecdc9ec8d;3900;14960;20211029;20140213;Constant;0;0;0.0;20211201;C;18
663#MB#200.605940;0;72000;f27b72a0-e576-8bd5-abfe-93fecdc9ec8d;14960;86960;20211029;20140213;Helling;0;60;0.83333333;20211201;C;18
663#MB#200.745544;0;207149;f27b72a0-e576-8bd5-abfe-93fecdc9ec8d;86960;294109;20211029;20140213;Constant;60;60;0.0;20211201;C;18
663#MB#200.885148;0;72000;f27b72a0-e576-8bd5-abfe-93fecdc9ec8d;294109;366109;20211029;20140213;Helling;60;0;-0.83333333;20211201;C;18
663#w3009BV-w3023L#201.039984;0;237607;f27b72a0-e576-8bd5-abfe-93fecdc9ec8d;366109;603716;20211029;20140213;Constant;0;0;0.0;20211201;C;18
663#w323L-w325L#40.440315;0;116;7e9e8c05-59f7-d3df-aae4-973b226578ad;58138;58254;20211029;20200630;Constant;0;0;0.0;20211201;C;18
663#EF#40.761590;0;648210;7e9e8c05-59f7-d3df-aae4-973b226578ad;58254;706464;20211029;20200630;Constant;0;0;0.0;20211201;C;18
663#w323L-w325L#41.084372;0;3157;7e9e8c05-59f7-d3df-aae4-973b226578ad;706464;709621;20211029;20200630;Constant;0;0;0.0;20211201;C;18
663#w317BV-w323V#40.302754;0;149688;1fb6ad5b-cd36-af2e-622f-44453841f521;4500;154188;20211029;20200630;Constant;0;0;0.0;20211201;C;18
663#w311AR-w313V#40.075800;0;88215;fc847e31-fe35-1070-4135-5045a7cd2a1b;61146;149361;20211029;20160804;Constant;0;0;0.0;20211201;C;18
663#w311BV-w317AV#40.097029;0;38000;3df205a0-1012-ccf7-ecd9-c8270d3cc7f4;4500;42500;20211029;20140304;Constant;0;0;0.0;20211201;C;18
663#w3023V-w3029AV#201.224081;0;484;34860fe5-4747-cc35-9027-3578dc224f27;3900;4384;20211029;20160303;Constant;0;0;0.0;20211201;C;18
663#w3023V-w3029AV#201.243928;0;39212;34860fe5-4747-cc35-9027-3578dc224f27;4384;43596;20211029;20160303;Constant;0;0;0.0;20211201;C;18
663#w3005V-w3009AV#200.434330;0;18726;f763e152-e2fb-d8f2-c883-bc5559681853;3900;22626;20211029;20140213;Constant;0;0;0.0;20211201;C;18
066#NB#25.624788;0;142781;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;4500;147281;20211105;20210528;Constant;0;0;0.0;20211201;C;18
066#NB#25.503945;0;99000;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;147281;246281;20211105;20160405;Helling;0;-50;-0.50505051;20211201;C;18
066#NB#24.824550;0;1260319;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;246281;1506600;20211105;20160405;Constant;-50;-50;0.0;20211201;C;18
066#NB#24.145156;0;98999;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;1506600;1605599;20211105;20160405;Helling;-50;0;0.50505051;20211201;C;18
066#NB#24.059567;0;72245;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;1605599;1677844;20211105;20160405;Constant;0;0;0.0;20211201;C;18
066#NB#23.973978;0;98999;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;1677844;1776843;20211105;20160405;Helling;0;90;0.90909091;20211201;C;18
066#NB#23.688191;0;472799;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;1776843;2249642;20211105;20160405;Constant;90;90;0.0;20211201;C;18
066#NB#23.402403;0;98999;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;2249642;2348641;20211105;20160405;Helling;90;0;-0.90909091;20211201;C;18
066#NB#23.258900;0;188118;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;2348641;2536759;20211105;20160405;Constant;0;0;0.0;20211201;C;18
066#NB#23.110899;0;108000;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;2536759;2644759;20211105;20160405;Helling;0;-90;-0.83333333;20211201;C;18
066#NB#22.909092;0;295771;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;2644759;2940530;20211105;20160405;Constant;-90;-90;0.0;20211201;C;18
066#NB#22.730632;0;61288;a6bb5290-d7b0-b7c0-2a3e-84f4f7e4a229;2940530;3001818;20211105;20160405;Helling;-90;-34;0.90909091;20211201;C;18
661#NB#22.681095;0;37711;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3001818;3039529;20211105;20160405;Helling;-34;0;0.90909091;20211201;C;18
661#NB#22.578646;0;167061;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3039529;3206590;20211105;20160405;Constant;0;0;0.0;20211201;C;18
661#NB#22.445535;0;98999;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3206590;3305589;20211105;20160405;Helling;0;80;0.80808081;20211201;C;18
661#NB#22.333865;0;124203;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3305589;3429792;20211105;20160405;Constant;80;80;0.0;20211201;C;18
661#NB#22.236704;0;70000;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3429792;3499792;20211105;20160405;Helling;80;0;-1.14285714;20211201;C;18
661#NB#22.193237;0;16880;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3499792;3516672;20211105;20160405;Constant;0;0;0.0;20211201;C;18
661#NB#22.163279;0;43000;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3516672;3559672;20211105;20160405;Helling;0;-50;-1.1627907;20211201;C;18
661#NB#22.110171;0;63151;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3559672;3622823;20211105;20160405;Constant;-50;-50;0.0;20211201;C;18
661#NB#22.048558;0;60000;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3622823;3682823;20211105;20160405;Helling;-50;0;0.83333333;20211201;C;18
661#NB#21.975022;0;86981;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3682823;3769804;20211105;20160405;Constant;0;0;0.0;20211201;C;18
661#NB#21.899486;0;63999;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3769804;3833803;20211105;20160405;Helling;0;-40;-0.625;20211201;C;18
661#NB#21.827988;0;78909;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3833803;3912712;20211105;20160405;Constant;-40;-40;0.0;20211201;C;18
661#w111R-w1AV#21.756490;0;64000;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3912712;3976712;20211105;20160405;Helling;-40;0;0.625;20211201;C;18
661#w111R-w1AV#21.588815;0;271144;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3976712;4247856;20211105;20190206;Constant;0;0;0.0;20211201;C;18
661#w111R-w1AV#21.443153;0;20000;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;4247856;4267856;20211105;20190206;Helling;0;-20;-1.0;20211201;C;18
661#w111R-w1AV#21.325850;0;214463;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;4267856;4482319;20211105;20210310;Constant;-20;-20;0.0;20211201;C;18
661#w111R-w1AV#21.213914;0;9271;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;4482319;4491590;20211105;20210310;Helling;-20;-11;1.0;20211201;C;18
661#w111R-w1AV#21.209223;0;106;81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;4491590;4491696;20211105;20210310;Helling;-11;-11;1.0;20211201;C;18
661#w127V-w141V#22.024270;0;37166;5d6ee42e-14da-8190-4b0a-adbbbf1ab446;3900;41066;20211029;20170515;Constant;0;0;0.0;20211201;C;18
661#w127V-w141V#22.053084;0;22200;5d6ee42e-14da-8190-4b0a-adbbbf1ab446;41066;63266;20211029;20170515;Helling;0;22;1.0;20211201;C;18
661#w127V-w141V#22.089481;0;52791;5d6ee42e-14da-8190-4b0a-adbbbf1ab446;63266;116057;20211029;20170515;Helling;22;75;1.0;20211201;C;18
661#w127V-w141V#22.181556;0;136914;5d6ee42e-14da-8190-4b0a-adbbbf1ab446;116057;252971;20211029;20170515;Constant;75;75;0.0;20211201;C;18
661#JB#22.286833;0;79991;5d6ee42e-14da-8190-4b0a-adbbbf1ab446;252971;332962;20211029;20170515;Helling;75;0;-0.9375;20211201;C;18
661#JB#22.462705;0;229062;5d6ee42e-14da-8190-4b0a-adbbbf1ab446;332962;562024;20211029;20190205;Constant;0;0;0.0;20211201;C;18
661#JB#22.462705;229062;282366;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;562024;615328;20211029;20190205;Constant;0;0;0.0;20211201;C;18
309#JB#0.873197;0;39996;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;615328;655324;20211029;20190115;Helling;0;40;1.0;20211201;C;18
309#JB#1.105845;0;425967;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;655324;1081291;20211029;20190115;Constant;40;40;0.0;20211201;C;18
309#JB#1.338493;0;39996;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;1081291;1121287;20211029;20190115;Helling;40;0;-1.0;20211201;C;18
309#JB#1.985485;0;1255845;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;1121287;2377132;20211029;20190115;Constant;0;0;0.0;20211201;C;18
309#JB#2.644958;0;64993;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;2377132;2442125;20211029;20190115;Helling;0;65;1.0;20211201;C;18
309#JB#2.902427;0;450682;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;2442125;2892807;20211029;20190115;Constant;65;65;0.0;20211201;C;18
309#JB#3.158896;0;62992;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;2892807;2955799;20211029;20190115;Helling;65;0;-1.03174603;20211201;C;18
309#JB#3.501813;0;623827;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;2955799;3579626;20211029;20190311;Constant;0;0;0.0;20211201;C;18
309#JB#3.860707;0;94989;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;3579626;3674615;20211029;20190311;Helling;0;90;0.94736842;20211201;C;18
309#JB#4.002964;0;189934;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;3674615;3864549;20211029;20190311;Constant;90;90;0.0;20211201;C;18
309#JB#4.155706;0;115987;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;3864549;3980536;20211029;20190311;Helling;90;0;-0.77586207;20211201;C;18
309#JB#4.400651;0;374606;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;3980536;4355142;20211029;20190311;Constant;0;0;0.0;20211201;C;18
309#JB#4.622631;0;69992;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4355142;4425134;20211029;20190311;Helling;0;-95;-1.35714286;20211201;C;18
309#JB#4.687962;0;60856;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4425134;4485990;20211029;20190311;Constant;-95;-95;0.0;20211201;C;18
309#JB#4.753292;0;69992;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4485990;4555982;20211029;20190311;Helling;-95;0;1.35714286;20211201;C;18
309#JB#4.836312;0;96286;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4555982;4652268;20211029;20190311;Constant;0;0;0.0;20211201;C;18
309#JB#4.904355;0;39995;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4652268;4692263;20211029;20190311;Helling;0;25;0.625;20211201;C;18
309#JB#4.962656;0;76774;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4692263;4769037;20211029;20190311;Constant;25;25;0.0;20211201;C;18
309#w127V-w141V#5.020957;0;39996;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4769037;4809033;20211029;20190311;Helling;25;0;-0.625;20211201;C;18
309#w127V-w141V#5.082165;0;82595;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4809033;4891628;20211029;20190311;Constant;0;0;0.0;20211201;C;18
309#w127V-w141V#5.132322;0;17864;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4891628;4909492;20211029;20170103;Helling;0;-20;-1.11940466;20211201;C;18
309#w127V-w141V#5.166970;0;51530;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4909492;4961022;20211029;20170103;Constant;-20;-20;0.0;20211201;C;18
309#w127V-w141V#5.209172;0;32996;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4961022;4994018;20211029;20170103;Helling;-20;0;0.60605877;20211201;C;18
309#w127V-w141V#5.243981;0;36722;9b19a879-3bb7-c177-2696-5fad8b2c0ba9;4994018;5030740;20211029;20170103;Constant;0;0;0.0;20211201;C;18
