SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
478_1551V_1.8;;;;;;;;;;;;;;
924_2301BV_525.0;;;;;;;;;;;;;;
614_401AL_48.6;;;;;;;;;;;;;;
620_3AL_41.6;;;;;;;;;;;;;;
664_911AL_43.2;;;;;;;;;;;;;;
506_175AR_44.3;;;;;;;;;;;;;;
926_2061L_0.8;;;;;;;;;;;;;;
545_203AqV_23.4;;;;;;;;;;;;;;
073_1103BL_0.7;;;;;;;;;;;;;;
543_171AL_45.2;;;;;;;;;;;;;;
551_105AR_21.7;;;;;;;;;;;;;;
555_523AqV_83.3;;;;;;;;;;;;;;
123_87BV_20.8;;;;;;;;;;;;;;
586_131ApV_80.7;;;;;;;;;;;;;;
527_902R_17.1;;;;;;;;;;;;;;
506_119AR_44.1;;;;;;;;;;;;;;
028_1017L_52.9;;;;;;;;;;;;;;
501_77AL_80.4;;;;;;;;;;;;;;
544_1071AR_0.1;;;;;;;;;;;;;;
950_XXXL_7.4;;;;;;;;;;;;;;
519_53AL_46.4;;;;;;;;;;;;;;
620_97AL_42.6;;;;;;;;;;;;;;
926_2047R_1.0;;;;;;;;;;;;;;
625_311AR_14.3;;;;;;;;;;;;;;
542_1163R_29.0;;;;;;;;;;;;;;
478_1031L_0.3;;;;;;;;;;;;;;
620_87R_42.3;;;;;;;;;;;;;;
510_415R_10.3;;;;;;;;;;;;;;
618_123R_51.0;;;;;;;;;;;;;;
614_2107V_47.4;;;;;;;;;;;;;;
155_4435L_84.1;;;;;;;;;;;;;;
517_127L_69.4;;;;;;;;;;;;;;
560_21BqV_25.0;;;;;;;;;;;;;;
524_299AR_71.4;;;;;;;;;;;;;;
618_115AL_51.1;;;;;;;;;;;;;;
531_1213R_0.6;;;;;;;;;;;;;;
553_273BV_21.9;;;;;;;;;;;;;;
586_59BV_80.4;;;;;;;;;;;;;;
603_1014L_3.5;;;;;;;;;;;;;;
520_1002L_0.9;;;;;;;;;;;;;;
121_2345R_232.6;;;;;;;;;;;;;;
080_3425R_11.2;;;;;;;;;;;;;;
501_959V_81.4;;;;;;;;;;;;;;
518_129L_63.6;;;;;;;;;;;;;;
470_251V_100.5;;;;;;;;;;;;;;
524_261R_70.1;;;;;;;;;;;;;;
927_3325AL_904.7;;;;;;;;;;;;;;
163_959BV_44.3;;;;;;;;;;;;;;
950_105pV_41.8;;;;;;;;;;;;;;
609_79AV_27.9;;;;;;;;;;;;;;
614_2107L_47.4;;;;;;;;;;;;;;
543_157BL_45.0;;;;;;;;;;;;;;
517_63R_69.3;;;;;;;;;;;;;;
011_36V_68.7;;;;;;;;;;;;;;
503_133BpV_42.9;;;;;;;;;;;;;;
119_1113AL_28.1;;;;;;;;;;;;;;
542_1193AL_29.4;;;;;;;;;;;;;;
520_155BqV_0.8;;;;;;;;;;;;;;
664_131BqV_43.0;;;;;;;;;;;;;;
115_909L_5.6;;;;;;;;;;;;;;
617_1193AL_40.0;;;;;;;;;;;;;;
026_259qV_26.9;;;;;;;;;;;;;;
478_1151R_0.7;;;;;;;;;;;;;;
624_221AV_32.8;;;;;;;;;;;;;;
603_87AL_2.6;;;;;;;;;;;;;;
545_928L_22.3;;;;;;;;;;;;;;
089_291AR_46.3;;;;;;;;;;;;;;
625_303R_14.6;;;;;;;;;;;;;;
534_1081BL_46.0;;;;;;;;;;;;;;
107_964V_23.3;;;;;;;;;;;;;;
555_363pV_84.3;;;;;;;;;;;;;;
135_906L_45.1;;;;;;;;;;;;;;
520_45AL_28.3;;;;;;;;;;;;;;
028_1023L_52.8;;;;;;;;;;;;;;
531_1385AL_34.8;;;;;;;;;;;;;;
586_2541AL_80.3;;;;;;;;;;;;;;
470_1116R_301.7;;;;;;;;;;;;;;
924_3547BqV_35.6;;;;;;;;;;;;;;
543_925L_45.5;;;;;;;;;;;;;;
437_9002V_0.2;;;;;;;;;;;;;;
924_44-45L_35.3;;;;;;;;;;;;;;
305_55L_17.9;;;;;;;;;;;;;;
586_237V_81.0;;;;;;;;;;;;;;
624_219AL_32.7;;;;;;;;;;;;;;
609_233L_28.0;;;;;;;;;;;;;;
143_77L_17.2;;;;;;;;;;;;;;
470_50V_202.1;;;;;;;;;;;;;;
479_2L_501.3;;;;;;;;;;;;;;
564_953V_23.6;;;;;;;;;;;;;;
837_11V_301.2;;;;;;;;;;;;;;
513_65AL_25.4;;;;;;;;;;;;;;
900_678V_201.3;;;;;;;;;;;;;;
486_68L_202.2;;;;;;;;;;;;;;
950_443L_6.9;;;;;;;;;;;;;;
506_163R_44.2;;;;;;;;;;;;;;
525_969R_78.5;;;;;;;;;;;;;;
605_25AR_34.1;;;;;;;;;;;;;;
503_909L_42.9;;;;;;;;;;;;;;
625_267BqV_15.5;;;;;;;;;;;;;;
028_1003pV_52.6;;;;;;;;;;;;;;
817_51L_300.5;;;;;;;;;;;;;;
501_914V_80.3;;;;;;;;;;;;;;
950_612V_7.0;;;;;;;;;;;;;;
534_1085AR_45.8;;;;;;;;;;;;;;
117_5AL_17.6;;;;;;;;;;;;;;
479_1709V_304.4;;;;;;;;;;;;;;
139_319AR_175.2;;;;;;;;;;;;;;
950_33L_6.2;;;;;;;;;;;;;;
514_71L_65.4;;;;;;;;;;;;;;
544_1067BV_23.5;;;;;;;;;;;;;;
545_187BpV_23.4;;;;;;;;;;;;;;
011_840AqV_68.8;;;;;;;;;;;;;;
508_903L_90.9;;;;;;;;;;;;;;
469_330L_601.4;;;;;;;;;;;;;;
506_41BpV_43.3;;;;;;;;;;;;;;
514_93AL_17.2;;;;;;;;;;;;;;
606_67BR_0.3;;;;;;;;;;;;;;
525_982BL_78.2;;;;;;;;;;;;;;
514_159AL_16.5;;;;;;;;;;;;;;
950_213R_11.8;;;;;;;;;;;;;;
539_45AL_79.2;;;;;;;;;;;;;;
603_1031AL_3.9;;;;;;;;;;;;;;
606_41AR_37.5;;;;;;;;;;;;;;
545_99R_22.5;;;;;;;;;;;;;;
508_2081R_91.3;;;;;;;;;;;;;;
437_966R_0.9;;;;;;;;;;;;;;
623_337L_17.8;;;;;;;;;;;;;;
817_52AL_300.8;;;;;;;;;;;;;;
817_931R_114.6;;;;;;;;;;;;;;
486_411AL_77.5;;;;;;;;;;;;;;
506_193BV_44.6;;;;;;;;;;;;;;
514_19AR_17.7;;;;;;;;;;;;;;
555_273BL_83.6;;;;;;;;;;;;;;
506_89BqV_43.9;;;;;;;;;;;;;;
555_229BqV_83.6;;;;;;;;;;;;;;
927_43R_904.6;;;;;;;;;;;;;;
517_81L_69.4;;;;;;;;;;;;;;
545_73R_22.3;;;;;;;;;;;;;;
950_609R_6.3;;;;;;;;;;;;;;
555_341L_84.2;;;;;;;;;;;;;;
470_185R_305.8;;;;;;;;;;;;;;
135_901L_45.0;;;;;;;;;;;;;;
115_31BqV_6.1;;;;;;;;;;;;;;
542_509L_29.5;;;;;;;;;;;;;;
938_4537L_1.3;;;;;;;;;;;;;;
517_251R_0.9;;;;;;;;;;;;;;
504_57BV_18.3;;;;;;;;;;;;;;
534_1051BV_45.6;;;;;;;;;;;;;;
603_1031AR_3.9;;;;;;;;;;;;;;
950_1951R_26.6;;;;;;;;;;;;;;
470_207AL_101.2;;;;;;;;;;;;;;
545_916AR_21.9;;;;;;;;;;;;;;
501_127L_80.8;;;;;;;;;;;;;;
751_331L_33.8;;;;;;;;;;;;;;
514_77BV_17.3;;;;;;;;;;;;;;
508_910R_90.9;;;;;;;;;;;;;;
550_95R_25.8;;;;;;;;;;;;;;
618_25AL_58.5;;;;;;;;;;;;;;
506_207L_44.6;;;;;;;;;;;;;;
437_981V_0.2;;;;;;;;;;;;;;
564_953L_23.6;;;;;;;;;;;;;;
054_1351BL_53.4;;;;;;;;;;;;;;
950_644L_7.2;;;;;;;;;;;;;;
534_1045BL_45.6;;;;;;;;;;;;;;
818_2L_100.0;;;;;;;;;;;;;;
543_926L_45.6;;;;;;;;;;;;;;
161_2515R_20.3;;;;;;;;;;;;;;
531_1403BL_34.8;;;;;;;;;;;;;;
543_155BqV_45.0;;;;;;;;;;;;;;
926_2074V_0.7;;;;;;;;;;;;;;
805_7119L_500.3;;;;;;;;;;;;;;
506_73L_43.3;;;;;;;;;;;;;;
543_932R_45.7;;;;;;;;;;;;;;
011_295R_70.1;;;;;;;;;;;;;;
486_920V_76.2;;;;;;;;;;;;;;
508_2009L_90.3;;;;;;;;;;;;;;
522_215BqV_58.1;;;;;;;;;;;;;;
433_64L_4.7;;;;;;;;;;;;;;
163_1049R_44.7;;;;;;;;;;;;;;
624_255R_32.7;;;;;;;;;;;;;;
133_950L_20.9;;;;;;;;;;;;;;
035_133BL_52.2;;;;;;;;;;;;;;
474_960R_101.5;;;;;;;;;;;;;;
486_101R_300.3;;;;;;;;;;;;;;
625_303qV_14.6;;;;;;;;;;;;;;
817_1205R_115.7;;;;;;;;;;;;;;
608_61AL_88.5;;;;;;;;;;;;;;
550_939V_26.0;;;;;;;;;;;;;;
503_125AL_43.2;;;;;;;;;;;;;;
608_51V_88.6;;;;;;;;;;;;;;
135_902R_45.0;;;;;;;;;;;;;;
606_57L_0.1;;;;;;;;;;;;;;
028_1025L_52.8;;;;;;;;;;;;;;
543_907R_45.3;;;;;;;;;;;;;;
539_49AR_79.3;;;;;;;;;;;;;;
950_805R_41.7;;;;;;;;;;;;;;
550_63L_25.5;;;;;;;;;;;;;;
542_1249AR_29.8;;;;;;;;;;;;;;
817_905L_115.3;;;;;;;;;;;;;;
517_185V_0.1;;;;;;;;;;;;;;
618_21AR_58.4;;;;;;;;;;;;;;
527_95pV_17.3;;;;;;;;;;;;;;
478_1253BL_1.8;;;;;;;;;;;;;;
163_931AR_43.6;;;;;;;;;;;;;;
550_974L_25.6;;;;;;;;;;;;;;
950_950L_29.3;;;;;;;;;;;;;;
506_656AR_44.3;;;;;;;;;;;;;;
520_145BL_0.8;;;;;;;;;;;;;;
107_901R_22.8;;;;;;;;;;;;;;
524_291BV_71.4;;;;;;;;;;;;;;
626_901V_32.4;;;;;;;;;;;;;;
531_179AR_35.3;;;;;;;;;;;;;;
011_62R_69.0;;;;;;;;;;;;;;
531_1329BV_34.8;;;;;;;;;;;;;;
163_927BpV_43.6;;;;;;;;;;;;;;
043_353AL_33.2;;;;;;;;;;;;;;
475_983R_0.7;;;;;;;;;;;;;;
520_69AL_0.3;;;;;;;;;;;;;;
545_83BqV_22.4;;;;;;;;;;;;;;
560_67BqV_24.7;;;;;;;;;;;;;;
139_5007R_177.3;;;;;;;;;;;;;;
089_271L_46.0;;;;;;;;;;;;;;
506_105AL_44.0;;;;;;;;;;;;;;
817_79R_205.8;;;;;;;;;;;;;;
201_925AL_37.7;;;;;;;;;;;;;;
534_1031AL_45.1;;;;;;;;;;;;;;
544_1109BL_1.0;;;;;;;;;;;;;;
109_243BV_31.0;;;;;;;;;;;;;;
506_638V_44.3;;;;;;;;;;;;;;
586_2523BqV_80.3;;;;;;;;;;;;;;
586_87AL_80.5;;;;;;;;;;;;;;
788_22AUL_75.0;;;;;;;;;;;;;;
588_842AL_2.1;;;;;;;;;;;;;;
950_119R_7.0;;;;;;;;;;;;;;
940_365L_43.1;;;;;;;;;;;;;;
543_147AL_44.9;;;;;;;;;;;;;;
614_407AL_48.3;;;;;;;;;;;;;;
133_1303AL_10.0;;;;;;;;;;;;;;
586_145AR_80.8;;;;;;;;;;;;;;
055_425AL_37.5;;;;;;;;;;;;;;
603_1014R_3.5;;;;;;;;;;;;;;
054_1001BV_57.4;;;;;;;;;;;;;;
531_829R_33.6;;;;;;;;;;;;;;
823_6V_100.6;;;;;;;;;;;;;;
607_905L_43.4;;;;;;;;;;;;;;
586_57AR_80.3;;;;;;;;;;;;;;
155_4403L_83.0;;;;;;;;;;;;;;
938_4501L_0.1;;;;;;;;;;;;;;
513_93AL_25.7;;;;;;;;;;;;;;
950_93V_41.5;;;;;;;;;;;;;;
924_359BL_36.4;;;;;;;;;;;;;;
553_243V_21.4;;;;;;;;;;;;;;
486_918L_76.3;;;;;;;;;;;;;;
133_962V_20.6;;;;;;;;;;;;;;
950_663L_7.5;;;;;;;;;;;;;;
619_1259AL_34.6;;;;;;;;;;;;;;
586_51R_80.3;;;;;;;;;;;;;;
478_1167R_0.8;;;;;;;;;;;;;;
550_97BqV_25.9;;;;;;;;;;;;;;
545_137BV_23.0;;;;;;;;;;;;;;
501_903L_79.7;;;;;;;;;;;;;;
805_7113V_400.4;;;;;;;;;;;;;;
517_93AL_69.4;;;;;;;;;;;;;;
814_965R_101.8;;;;;;;;;;;;;;
603_141AV_3.3;;;;;;;;;;;;;;
478_1235V_1.7;;;;;;;;;;;;;;
485_59ApV_100.9;;;;;;;;;;;;;;
550_967L_25.3;;;;;;;;;;;;;;
586_147BqV_80.8;;;;;;;;;;;;;;
508_2117L_91.4;;;;;;;;;;;;;;
525_986V_78.0;;;;;;;;;;;;;;
543_165BL_45.2;;;;;;;;;;;;;;
102_1233R_1.2;;;;;;;;;;;;;;
478_1183V_0.8;;;;;;;;;;;;;;
433_36AqV_5.8;;;;;;;;;;;;;;
503_125BV_43.1;;;;;;;;;;;;;;
614_2135R_47.6;;;;;;;;;;;;;;
525_1305BL_180.5;;;;;;;;;;;;;;
522_901L_57.3;;;;;;;;;;;;;;
586_153AL_80.8;;;;;;;;;;;;;;
609_15V_29.1;;;;;;;;;;;;;;
625_265BV_15.6;;;;;;;;;;;;;;
588_357AR_1.2;;;;;;;;;;;;;;
555_522R_83.3;;;;;;;;;;;;;;
468_506R_201.2;;;;;;;;;;;;;;
536_309AL_61.5;;;;;;;;;;;;;;
520_820L_0.9;;;;;;;;;;;;;;
209_3R_19.0;;;;;;;;;;;;;;
028_1013R_52.9;;;;;;;;;;;;;;
555_281AL_83.5;;;;;;;;;;;;;;
924_3585BV_35.8;;;;;;;;;;;;;;
433_7L_6.2;;;;;;;;;;;;;;
479_12V_502.5;;;;;;;;;;;;;;
527_75AV_17.1;;;;;;;;;;;;;;
588_805AL_1.6;;;;;;;;;;;;;;
531_1327BqV_34.8;;;;;;;;;;;;;;
564_966R_23.7;;;;;;;;;;;;;;
474_958L_101.0;;;;;;;;;;;;;;
519_35L_46.2;;;;;;;;;;;;;;
516_287AL_2.4;;;;;;;;;;;;;;
517_141AL_69.8;;;;;;;;;;;;;;
542_1249AL_29.8;;;;;;;;;;;;;;
534_1049BL_45.6;;;;;;;;;;;;;;
503_85AL_44.0;;;;;;;;;;;;;;
087_23AL_21.9;;;;;;;;;;;;;;
545_970L_23.5;;;;;;;;;;;;;;
536_221BpV_60.6;;;;;;;;;;;;;;
485_12V_77.4;;;;;;;;;;;;;;
486_922V_76.3;;;;;;;;;;;;;;
617_1115BV_39.1;;;;;;;;;;;;;;
560_1281AL_24.9;;;;;;;;;;;;;;
490_133V_302.3;;;;;;;;;;;;;;
054_1003BV_57.4;;;;;;;;;;;;;;
011_10R_67.9;;;;;;;;;;;;;;
548_375AR_86.5;;;;;;;;;;;;;;
015_87BR_100.3;;;;;;;;;;;;;;
927_3053AL_905.3;;;;;;;;;;;;;;
050_84R_6.3;;;;;;;;;;;;;;
517_89AR_69.4;;;;;;;;;;;;;;
542_1177AR_29.1;;;;;;;;;;;;;;
609_19BpV_28.8;;;;;;;;;;;;;;
950_333qV_17.4;;;;;;;;;;;;;;
501_135R_80.7;;;;;;;;;;;;;;
586_375L_81.2;;;;;;;;;;;;;;
603_1012R_3.5;;;;;;;;;;;;;;
817_1259AR_200.2;;;;;;;;;;;;;;
924_341AR_36.0;;;;;;;;;;;;;;
517_113L_69.4;;;;;;;;;;;;;;
527_119BqV_17.4;;;;;;;;;;;;;;
501_119R_80.7;;;;;;;;;;;;;;
814_951R_100.6;;;;;;;;;;;;;;
543_927R_45.6;;;;;;;;;;;;;;
531_1369AR_34.7;;;;;;;;;;;;;;
117_1893L_9.0;;;;;;;;;;;;;;
555_281BqV_83.6;;;;;;;;;;;;;;
081_980L_74.4;;;;;;;;;;;;;;
531_1173AR_33.9;;;;;;;;;;;;;;
522_145BV_57.3;;;;;;;;;;;;;;
506_201BV_44.6;;;;;;;;;;;;;;
545_995R_23.7;;;;;;;;;;;;;;
531_1349BqV_34.7;;;;;;;;;;;;;;
127_661AL_61.6;;;;;;;;;;;;;;
503_921V_42.5;;;;;;;;;;;;;;
927_3075BpV_905.5;;;;;;;;;;;;;;
503_123R_43.1;;;;;;;;;;;;;;
927_3325BqV_904.8;;;;;;;;;;;;;;
518_191AR_64.7;;;;;;;;;;;;;;
555_223BpV_83.4;;;;;;;;;;;;;;
164_2481L_252.9;;;;;;;;;;;;;;
613_175AR_75.3;;;;;;;;;;;;;;
533_1131AR_15.9;;;;;;;;;;;;;;
469_332R_601.5;;;;;;;;;;;;;;
514_33BV_17.5;;;;;;;;;;;;;;
603_83L_2.5;;;;;;;;;;;;;;
817_72L_205.1;;;;;;;;;;;;;;
555_203L_83.3;;;;;;;;;;;;;;
551_115AL_21.8;;;;;;;;;;;;;;
803_52BR_103.2;;;;;;;;;;;;;;
608_61BV_88.6;;;;;;;;;;;;;;
478_1121pV_0.7;;;;;;;;;;;;;;
950_662R_7.3;;;;;;;;;;;;;;
552_227AL_82.5;;;;;;;;;;;;;;
514_911R_18.1;;;;;;;;;;;;;;
506_35L_43.2;;;;;;;;;;;;;;
553_271BL_21.9;;;;;;;;;;;;;;
603_121L_3.2;;;;;;;;;;;;;;
513_131AR_26.0;;;;;;;;;;;;;;
525_965R_78.6;;;;;;;;;;;;;;
938_4585L_2.3;;;;;;;;;;;;;;
924_3591BpV_35.8;;;;;;;;;;;;;;
606_931R_0.4;;;;;;;;;;;;;;
940_381L_43.1;;;;;;;;;;;;;;
555_513L_82.8;;;;;;;;;;;;;;
560_21BR_25.0;;;;;;;;;;;;;;
817_78AL_205.7;;;;;;;;;;;;;;
024_213AR_26.5;;;;;;;;;;;;;;
517_37BqV_69.1;;;;;;;;;;;;;;
467_05V_102.3;;;;;;;;;;;;;;
545_993R_22.8;;;;;;;;;;;;;;
801_920R_100.9;;;;;;;;;;;;;;
618_863L_50.5;;;;;;;;;;;;;;
950_237qV_12.6;;;;;;;;;;;;;;
508_2011L_90.2;;;;;;;;;;;;;;
611_2333V_106.2;;;;;;;;;;;;;;
611_2307R_105.5;;;;;;;;;;;;;;
081_980V_74.4;;;;;;;;;;;;;;
129_44V_30.6;;;;;;;;;;;;;;
950_405qV_26.9;;;;;;;;;;;;;;
555_363qV_84.3;;;;;;;;;;;;;;
163_1023L_43.5;;;;;;;;;;;;;;
508_902L_90.9;;;;;;;;;;;;;;
924_357BL_36.4;;;;;;;;;;;;;;
468_482V_400.5;;;;;;;;;;;;;;
543_157AL_45.0;;;;;;;;;;;;;;
586_2565AL_80.7;;;;;;;;;;;;;;
486_102ApV_204.7;;;;;;;;;;;;;;
514_107AL_17.1;;;;;;;;;;;;;;
531_883L_33.6;;;;;;;;;;;;;;
503_133BL_42.9;;;;;;;;;;;;;;
550_83BqV_25.7;;;;;;;;;;;;;;
132_437AV_51.8;;;;;;;;;;;;;;
603_901V_4.1;;;;;;;;;;;;;;
309_8303V_5.9;;;;;;;;;;;;;;
534_1081AV_45.9;;;;;;;;;;;;;;
127_540V_49.7;;;;;;;;;;;;;;
618_57AR_58.8;;;;;;;;;;;;;;
542_1243BqV_29.8;;;;;;;;;;;;;;
517_189AR_0.1;;;;;;;;;;;;;;
614_403AR_48.4;;;;;;;;;;;;;;
520_47AR_28.4;;;;;;;;;;;;;;
545_189BV_23.4;;;;;;;;;;;;;;
620_93V_42.6;;;;;;;;;;;;;;
803_52AR_103.2;;;;;;;;;;;;;;
501_949L_80.6;;;;;;;;;;;;;;
524_904L_70.3;;;;;;;;;;;;;;
560_23L_25.0;;;;;;;;;;;;;;
803_72R_106.3;;;;;;;;;;;;;;
534_1081AL_45.9;;;;;;;;;;;;;;
550_97BR_25.9;;;;;;;;;;;;;;
620_81BpV_42.3;;;;;;;;;;;;;;
614_2125L_47.5;;;;;;;;;;;;;;
950_213L_11.8;;;;;;;;;;;;;;
531_513R_35.8;;;;;;;;;;;;;;
550_912AL_25.9;;;;;;;;;;;;;;
950_936L_16.3;;;;;;;;;;;;;;
513_123BqV_26.1;;;;;;;;;;;;;;
504_63BL_18.3;;;;;;;;;;;;;;
588_415AL_2.9;;;;;;;;;;;;;;
506_149qV_44.2;;;;;;;;;;;;;;
531_1357BqV_34.6;;;;;;;;;;;;;;
467_25V_101.0;;;;;;;;;;;;;;
610_141AR_14.7;;;;;;;;;;;;;;
801_1V_902.1;;;;;;;;;;;;;;
525_960L_78.7;;;;;;;;;;;;;;
506_608R_43.5;;;;;;;;;;;;;;
950_1915L_17.3;;;;;;;;;;;;;;
527_57AR_16.9;;;;;;;;;;;;;;
027_943AL_148.5;;;;;;;;;;;;;;
011_8L_67.8;;;;;;;;;;;;;;
433_48V_5.6;;;;;;;;;;;;;;
817_55V_402.2;;;;;;;;;;;;;;
534_1083ApV_45.9;;;;;;;;;;;;;;
545_221BR_23.8;;;;;;;;;;;;;;
520_113BV_0.8;;;;;;;;;;;;;;
586_143AL_80.8;;;;;;;;;;;;;;
517_99BV_69.6;;;;;;;;;;;;;;
553_201R_21.0;;;;;;;;;;;;;;
950_121pV_7.1;;;;;;;;;;;;;;
604_13BV_47.6;;;;;;;;;;;;;;
133_1109L_18.2;;;;;;;;;;;;;;
486_955R_75.1;;;;;;;;;;;;;;
950_631V_6.3;;;;;;;;;;;;;;
950_55BR_40.8;;;;;;;;;;;;;;
543_191AL_45.4;;;;;;;;;;;;;;
608_57AqV_88.4;;;;;;;;;;;;;;
924_981L_34.3;;;;;;;;;;;;;;
478_1533L_0.9;;;;;;;;;;;;;;
115_57BR_11.9;;;;;;;;;;;;;;
081_963V_74.7;;;;;;;;;;;;;;
801_957AL_7.8;;;;;;;;;;;;;;
586_131BL_80.8;;;;;;;;;;;;;;
560_1241V_24.8;;;;;;;;;;;;;;
625_291AV_14.6;;;;;;;;;;;;;;
545_197R_23.4;;;;;;;;;;;;;;
950_676R_7.3;;;;;;;;;;;;;;
501_149AR_80.7;;;;;;;;;;;;;;
940_391AL_43.2;;;;;;;;;;;;;;
924_3213V_34.0;;;;;;;;;;;;;;
543_930R_45.6;;;;;;;;;;;;;;
531_1395AR_34.8;;;;;;;;;;;;;;
522_151R_57.4;;;;;;;;;;;;;;
618_15R_58.4;;;;;;;;;;;;;;
544_1141AL_2.2;;;;;;;;;;;;;;
508_2005R_90.1;;;;;;;;;;;;;;
545_916BR_21.9;;;;;;;;;;;;;;
614_16V_47.3;;;;;;;;;;;;;;
011_11L_67.9;;;;;;;;;;;;;;
586_323AR_81.3;;;;;;;;;;;;;;
124_901R_100.0;;;;;;;;;;;;;;
815_927L_100.2;;;;;;;;;;;;;;
531_515R_35.8;;;;;;;;;;;;;;
513_63R_25.3;;;;;;;;;;;;;;
614_406L_48.2;;;;;;;;;;;;;;
478_1139V_0.7;;;;;;;;;;;;;;
664_911AR_43.2;;;;;;;;;;;;;;
501_77BV_80.5;;;;;;;;;;;;;;
501_137R_80.7;;;;;;;;;;;;;;
618_71R_51.3;;;;;;;;;;;;;;
503_85AR_44.0;;;;;;;;;;;;;;
133_1111R_18.2;;;;;;;;;;;;;;
163_251R_43.3;;;;;;;;;;;;;;
517_67AL_69.3;;;;;;;;;;;;;;
506_25AL_43.0;;;;;;;;;;;;;;
586_283BqV_81.2;;;;;;;;;;;;;;
924_3223AR_34.0;;;;;;;;;;;;;;
508_910L_90.9;;;;;;;;;;;;;;
479_5L_501.5;;;;;;;;;;;;;;
609_215V_28.8;;;;;;;;;;;;;;
478_1521R_0.9;;;;;;;;;;;;;;
503_167AR_42.4;;;;;;;;;;;;;;
618_41BV_58.7;;;;;;;;;;;;;;
950_904V_16.5;;;;;;;;;;;;;;
504_91qV_18.8;;;;;;;;;;;;;;
586_281pV_81.2;;;;;;;;;;;;;;
614_17R_47.3;;;;;;;;;;;;;;
950_803BV_9.7;;;;;;;;;;;;;;
924_351AqV_36.2;;;;;;;;;;;;;;
486_915AqV_76.0;;;;;;;;;;;;;;
564_1305L_23.5;;;;;;;;;;;;;;
950_353AR_17.6;;;;;;;;;;;;;;
560_1273AqV_24.9;;;;;;;;;;;;;;
524_299BV_71.6;;;;;;;;;;;;;;
163_931BV_43.7;;;;;;;;;;;;;;
586_57BV_80.4;;;;;;;;;;;;;;
504_905R_17.5;;;;;;;;;;;;;;
624_191BV_32.4;;;;;;;;;;;;;;
603_109BV_3.0;;;;;;;;;;;;;;
508_2003V_90.1;;;;;;;;;;;;;;
028_1035R_53.0;;;;;;;;;;;;;;
468_975R_100.1;;;;;;;;;;;;;;
950_956V_40.9;;;;;;;;;;;;;;
478_1531L_0.8;;;;;;;;;;;;;;
555_249pV_83.5;;;;;;;;;;;;;;
543_175AL_45.3;;;;;;;;;;;;;;
514_951R_65.3;;;;;;;;;;;;;;
527_31AR_16.4;;;;;;;;;;;;;;
817_72R_205.1;;;;;;;;;;;;;;
543_197R_45.8;;;;;;;;;;;;;;
035_905R_51.5;;;;;;;;;;;;;;
163_165BV_43.7;;;;;;;;;;;;;;
076_79R_11.4;;;;;;;;;;;;;;
653_23L_102.4;;;;;;;;;;;;;;
950_351R_17.5;;;;;;;;;;;;;;
107_187AL_99.9;;;;;;;;;;;;;;
478_1511R_0.8;;;;;;;;;;;;;;
924_33-34R_35.3;;;;;;;;;;;;;;
501_181AR_81.0;;;;;;;;;;;;;;
924_3239BpV_34.2;;;;;;;;;;;;;;
135_2067L_42.9;;;;;;;;;;;;;;
542_510R_30.2;;;;;;;;;;;;;;
478_1345L_2.0;;;;;;;;;;;;;;
516_915R_2.0;;;;;;;;;;;;;;
135_918V_46.2;;;;;;;;;;;;;;
520_1012L_1.0;;;;;;;;;;;;;;
620_55AL_42.1;;;;;;;;;;;;;;
940_361BL_43.2;;;;;;;;;;;;;;
534_1099AR_46.0;;;;;;;;;;;;;;
514_15AL_18.1;;;;;;;;;;;;;;
751_331R_33.8;;;;;;;;;;;;;;
555_253V_83.4;;;;;;;;;;;;;;
478_1023BpV_0.2;;;;;;;;;;;;;;
506_167AR_44.3;;;;;;;;;;;;;;
523_5005BV_177.5;;;;;;;;;;;;;;
531_1357AL_34.6;;;;;;;;;;;;;;
527_113AR_17.3;;;;;;;;;;;;;;
520_141BL_0.7;;;;;;;;;;;;;;
128_33V_12.8;;;;;;;;;;;;;;
828_XXXR_201.0;;;;;;;;;;;;;;
586_89AR_80.5;;;;;;;;;;;;;;
519_37AL_46.3;;;;;;;;;;;;;;
508_2115V_91.6;;;;;;;;;;;;;;
508_2005L_90.1;;;;;;;;;;;;;;
817_1233L_115.1;;;;;;;;;;;;;;
485_121V_200.1;;;;;;;;;;;;;;
545_131AL_22.9;;;;;;;;;;;;;;
560_53AR_24.9;;;;;;;;;;;;;;
501_177BqV_81.0;;;;;;;;;;;;;;
531_209R_35.5;;;;;;;;;;;;;;
503_93L_43.9;;;;;;;;;;;;;;
514_952L_17.4;;;;;;;;;;;;;;
514_51BV_65.3;;;;;;;;;;;;;;
588_357BV_1.3;;;;;;;;;;;;;;
924_3223BV_34.1;;;;;;;;;;;;;;
536_349AR_62.3;;;;;;;;;;;;;;
950_59BR_40.8;;;;;;;;;;;;;;
618_113pV_51.1;;;;;;;;;;;;;;
531_1389BpV_34.8;;;;;;;;;;;;;;
203_431BqV_66.1;;;;;;;;;;;;;;
626_45AL_32.9;;;;;;;;;;;;;;
