NAAM_ID;NAAM_LRS_VAN;NAAM_LRS_TOT;SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;OBJECT_NAAM;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
143#911A/911B-RL#17.841555;0;40337;a56eacff-3835-4680-a0cf-7fa9a85d2431926a8e58-3251-47c8-97b2-506e62ac9d3a;-13034;27303;911A/911B;;;;;20220614;C;19
143#911A/911B-RR#17.842295;0;38637;a56eacff-3835-4680-a0cf-7fa9a85d243191032d30-6a04-4613-8421-61d878e8be7a;-13034;25603;911A/911B;;;;;20220614;C;19
143#911A/911B-LR#17.839901;0;33289;17b7794b-90f1-4dae-a4a3-d3b872d7423591032d30-6a04-4613-8421-61d878e8be7a;-7661;25628;911A/911B;;;;;20220614;C;19
143#912A/912B-RR#17.872998;0;40621;e6ed05da-c01c-41d8-a9e4-e004837bf21565332221-466a-4b45-88b6-cfa3fed176f9;-13035;27586;912A/912B;;;;;20220614;C;19
143#912A/912B-LL#17.873157;0;40311;40e653ea-8f3f-4838-b93b-0404cfc7ea97b208fa4f-e370-476c-b8b9-36b10cac04f3;-13036;27275;912A/912B;;;;;20220614;C;19
143#912A/912B-RL#17.873145;0;40336;e6ed05da-c01c-41d8-a9e4-e004837bf215b208fa4f-e370-476c-b8b9-36b10cac04f3;-13035;27301;912A/912B;;;;;20220614;C;19
143#912A/912B-LR#17.873010;0;40647;40e653ea-8f3f-4838-b93b-0404cfc7ea9765332221-466a-4b45-88b6-cfa3fed176f9;-13036;27611;912A/912B;;;;;20220614;C;19
610#141B/143-LR#14.599234;0;51980;bad60242-0311-446f-a181-4eab5292cdc170e63a2b-5bed-4af6-9598-0d72f9d08bb7;-16015;35965;141B/143;;;;;20220614;C;19
610#141B/143-RR#14.599125;0;51955;e9f3b86f-6a4e-46d4-874b-b7e67189c7b570e63a2b-5bed-4af6-9598-0d72f9d08bb7;-16016;35939;141B/143;;;;;20220614;C;19
610#141B/143-RL#14.599207;0;51981;e9f3b86f-6a4e-46d4-874b-b7e67189c7b511941e3c-b133-4686-9c61-528afbaf6266;-16016;35965;141B/143;;;;;20220614;C;19
610#141B/143-LL#14.599316;0;51954;bad60242-0311-446f-a181-4eab5292cdc111941e3c-b133-4686-9c61-528afbaf6266;-16015;35939;141B/143;;;;;20220614;C;19
610#147A/975-LR#14.257010;0;46020;1c5cc340-1c18-44d4-aa2b-9769c937de634c96beec-af09-463a-a837-f7c84ec1a673;-13035;32985;147A/975;;;;;20220614;C;19
610#147A/975-RL#14.260025;0;39846;eb0fac4b-c41c-4b28-8312-05360b4a9088da3da4ba-425f-4c3c-b1a1-7851da7075e5;-13035;26811;147A/975;;;;;20220614;C;19
610#147A/975-RR#14.256889;0;45994;eb0fac4b-c41c-4b28-8312-05360b4a90884c96beec-af09-463a-a837-f7c84ec1a673;-13035;32959;147A/975;;;;;20220614;C;19
610#147A/975-LL#14.260145;0;39820;1c5cc340-1c18-44d4-aa2b-9769c937de63da3da4ba-425f-4c3c-b1a1-7851da7075e5;-13035;26785;147A/975;;;;;20220614;C;19
950#379/381-RL#18.306502;0;46020;c3623bfc-5652-4098-8cc3-590edd41ac34e731fccd-8e21-4564-97c1-966a453805e6;-13035;32985;379/381;;;;;20220614;C;19
950#379/381-RR#18.306581;0;45995;c3623bfc-5652-4098-8cc3-590edd41ac34fe7cb004-7cb9-4daf-ba9f-1d14e13774fd;-13035;32960;379/381;;;;;20220614;C;19
950#379/381-LR#18.306579;0;46021;ee60d5c7-930a-43e2-a141-9b8346f88bcdfe7cb004-7cb9-4daf-ba9f-1d14e13774fd;-13036;32985;379/381;;;;;20220614;C;19
950#379/381-LL#18.306500;0;45994;ee60d5c7-930a-43e2-a141-9b8346f88bcde731fccd-8e21-4564-97c1-966a453805e6;-13036;32958;379/381;;;;;20220614;C;19
950#349/357B-RR#17.496183;0;40464;8b6fd75d-af07-4e12-9ee3-27421abc6e3a1b7ad2ee-6884-4db7-9d00-d64bcc18ebde;-10136;30328;349/357B;;;;;20220614;C;19
950#349/357B-RL#17.497573;0;43121;8b6fd75d-af07-4e12-9ee3-27421abc6e3ae895c617-f864-49bd-b7d6-1cb4184a5caf;-10136;32985;349/357B;;;;;20220614;C;19
950#349/357B-LR#17.496110;0;40746;7bb458e1-b652-438d-a501-c756fd99d5961b7ad2ee-6884-4db7-9d00-d64bcc18ebde;-10392;30354;349/357B;;;;;20220614;C;19
950#349/357B-LL#17.497499;0;43351;7bb458e1-b652-438d-a501-c756fd99d596e895c617-f864-49bd-b7d6-1cb4184a5caf;-10392;32959;349/357B;;;;;20220614;C;19
950#353A/361B-LL#17.578653;0;43359;c7ffe429-603d-4a04-ba21-cfa8c60573a94a70f8d4-81f9-497f-9a18-48fc516f0623;-10400;32959;353A/361B;;;;;20220614;C;19
950#353A/361B-RR#17.577154;0;40148;c920dc9a-0052-4e56-8177-3f9b1b4659297dc07f49-7057-47c2-b053-fbb1dc036baf;-10085;30063;353A/361B;;;;;20220614;C;19
950#353A/361B-LR#17.577064;0;40489;c7ffe429-603d-4a04-ba21-cfa8c60573a97dc07f49-7057-47c2-b053-fbb1dc036baf;-10400;30089;353A/361B;;;;;20220614;C;19
950#353A/361B-RL#17.578741;0;43070;c920dc9a-0052-4e56-8177-3f9b1b4659294a70f8d4-81f9-497f-9a18-48fc516f0623;-10085;32985;353A/361B;;;;;20220614;C;19
950#965/966-RL#12.662574;0;45651;520f9c84-109e-4da4-8c26-cc4d874aa6842eae4881-46dd-4f0c-bae3-97ddac6be682;-12666;32985;965/966;;;;;20220614;C;19
950#965/966-LL#12.662574;0;45994;8912cf4a-138a-48e8-9989-27e0c28e68952eae4881-46dd-4f0c-bae3-97ddac6be682;-13035;32959;965/966;;;;;20220614;C;19
950#965/966-LR#12.662330;0;46020;8912cf4a-138a-48e8-9989-27e0c28e6895ff8fb5e2-5d0d-4bc8-bf6a-c184fb121292;-13035;32985;965/966;;;;;20220614;C;19
950#965/966-RR#12.662330;0;45625;520f9c84-109e-4da4-8c26-cc4d874aa684ff8fb5e2-5d0d-4bc8-bf6a-c184fb121292;-12666;32959;965/966;;;;;20220614;C;19
950#345B/347-LL#17.455788;0;40442;ec41111a-4865-472a-93ef-c55db4fecb3e67ee329c-1172-499d-818b-da541e83ee48;-10393;30049;345B/347;;;;;20220614;C;19
950#345B/347-RL#17.457162;0;43111;e3406790-5ebd-4b2e-a069-538e18dda35367ee329c-1172-499d-818b-da541e83ee48;-13035;30076;345B/347;;;;;20220614;C;19
950#345B/347-RR#17.456993;0;43530;e3406790-5ebd-4b2e-a069-538e18dda35384631ade-a3aa-4d82-87fa-686856048da1;-13035;30495;345B/347;;;;;20220614;C;19
950#345B/347-LR#17.455619;0;40913;ec41111a-4865-472a-93ef-c55db4fecb3e84631ade-a3aa-4d82-87fa-686856048da1;-10393;30520;345B/347;;;;;20220614;C;19
950#201/203-RL#11.728080;0;44779;0c1675cc-f8d6-4daa-9f3f-c60208a085dc9be521a4-8a62-4ff1-9859-9fbb1c2ef31f;-8814;35965;201/203;;;;;20220614;C;19
950#201/203-RR#11.730397;0;40239;0c1675cc-f8d6-4daa-9f3f-c60208a085dcc13b93e6-e69e-47a4-996d-2d509feab80a;-8814;31425;201/203;;;;;20220614;C;19
950#201/203-LL#11.727194;0;43083;990803f1-ce20-4db7-a3fc-6184484be2309be521a4-8a62-4ff1-9859-9fbb1c2ef31f;-7144;35939;201/203;;;;;20220614;C;19
950#201/203-LR#11.729512;0;38594;990803f1-ce20-4db7-a3fc-6184484be230c13b93e6-e69e-47a4-996d-2d509feab80a;-7144;31450;201/203;;;;;20220614;C;19
950#921A/921B-RL#17.335920;0;46019;140639a4-0cdb-45f3-8ac1-fcbd4873c041db0d51b4-a59e-437a-9b4a-631e04a50c2a;-13034;32985;921A/921B;;;;;20220614;C;19
950#921A/921B-LR#17.334657;0;43481;69590ba8-7509-4dd6-b398-232e2c2d40aa6ef0e2f3-c2a4-4eaf-950a-45597af22fac;-13035;30446;921A/921B;;;;;20220614;C;19
950#921A/921B-LL#17.335994;0;45994;69590ba8-7509-4dd6-b398-232e2c2d40aadb0d51b4-a59e-437a-9b4a-631e04a50c2a;-13035;32959;921A/921B;;;;;20220614;C;19
950#921A/921B-RR#17.334584;0;43455;140639a4-0cdb-45f3-8ac1-fcbd4873c0416ef0e2f3-c2a4-4eaf-950a-45597af22fac;-13034;30421;921A/921B;;;;;20220614;C;19
950#962/963-RR#12.585301;0;45994;d9b98f98-4731-4c29-960f-0b1bf64a0b260b6fdb90-6c8e-45a4-a1b7-fafe45efb82d;-13035;32959;962/963;;;;;20220614;C;19
950#962/963-LL#12.584356;0;44260;1c30c860-cbdf-48c4-9fa3-a600f58d9b7f7afb1d97-696c-4226-9dfe-442d7d92eca1;-13035;31225;962/963;;;;;20220614;C;19
950#962/963-RL#12.584404;0;44286;d9b98f98-4731-4c29-960f-0b1bf64a0b267afb1d97-696c-4226-9dfe-442d7d92eca1;-13035;31251;962/963;;;;;20220614;C;19
950#962/963-LR#12.585253;0;46020;1c30c860-cbdf-48c4-9fa3-a600f58d9b7f0b6fdb90-6c8e-45a4-a1b7-fafe45efb82d;-13035;32985;962/963;;;;;20220614;C;19
950#405/407A-RL#26.859131;0;41521;ce05d0fb-41fe-483a-a194-94bfbb5e8cb7907fb66b-7f2c-4b06-88ac-bd8f5a7af6c3;-8535;32986;405/407A;;;;;20220614;C;19
950#405/407A-RR#26.859188;0;41495;ce05d0fb-41fe-483a-a194-94bfbb5e8cb7238fddf5-2a2e-44d2-be86-72f09d8ac030;-8535;32960;405/407A;;;;;20220614;C;19
950#405/407A-LR#26.861361;0;46020;95a2921b-28db-4eba-91af-663883b7d973238fddf5-2a2e-44d2-be86-72f09d8ac030;-13035;32985;405/407A;;;;;20220614;C;19
950#405/407A-LL#26.861304;0;45994;95a2921b-28db-4eba-91af-663883b7d973907fb66b-7f2c-4b06-88ac-bd8f5a7af6c3;-13035;32959;405/407A;;;;;20220614;C;19
950#407B/413-LL#26.932391;0;45994;28fc3d02-e123-4b19-937d-cc940871c8937972cc62-7dc7-432b-a4b3-40910780c97d;-13035;32959;407B/413;;;;;20220614;C;19
950#407B/413-RL#26.932485;0;46021;eb31305e-8941-4dc4-a762-4a39d1b4a7737972cc62-7dc7-432b-a4b3-40910780c97d;-13036;32985;407B/413;;;;;20220614;C;19
950#407B/413-RR#26.932579;0;45995;eb31305e-8941-4dc4-a762-4a39d1b4a773acca4849-7362-4311-af79-93cf9e983474;-13036;32959;407B/413;;;;;20220614;C;19
950#407B/413-LR#26.932485;0;46020;28fc3d02-e123-4b19-937d-cc940871c893acca4849-7362-4311-af79-93cf9e983474;-13035;32985;407B/413;;;;;20220614;C;19
950#1007/1009-LL#39.846757;0;39511;47b745ef-6086-414e-91b7-4214cde6fd6070932112-820a-4ccc-89f0-edbeb3d0d1e4;-10355;29156;1007/1009;;;;;20220614;C;19
950#1007/1009-RL#39.843887;0;45197;6776fdca-d1b3-4828-8842-244188965b6170932112-820a-4ccc-89f0-edbeb3d0d1e4;-16015;29182;1007/1009;;;;;20220614;C;19
950#1007/1009-LR#39.847394;0;40892;47b745ef-6086-414e-91b7-4214cde6fd60300142f6-3df5-41be-99c8-d93243e7595b;-10355;30537;1007/1009;;;;;20220614;C;19
950#1007/1009-RR#39.844524;0;46526;6776fdca-d1b3-4828-8842-244188965b61300142f6-3df5-41be-99c8-d93243e7595b;-16015;30511;1007/1009;;;;;20220614;C;19
950#237/239-LL#12.628010;0;51953;974f025d-c4e4-4ed0-905a-a50c6f22e17af571d6e6-b321-49ef-b15f-010bf470dd34;-16014;35939;237/239;;;;;20220614;C;19
950#237/239-LR#12.627954;0;51979;974f025d-c4e4-4ed0-905a-a50c6f22e17a04edc302-3884-4f14-8f5d-2dc5e6305928;-16014;35965;237/239;;;;;20220614;C;19
950#237/239-RR#12.628025;0;51955;0f72d800-f5d7-4ffb-a503-3916ef1d393904edc302-3884-4f14-8f5d-2dc5e6305928;-16016;35939;237/239;;;;;20220614;C;19
950#237/239-RL#12.628081;0;51981;0f72d800-f5d7-4ffb-a503-3916ef1d3939f571d6e6-b321-49ef-b15f-010bf470dd34;-16016;35965;237/239;;;;;20220614;C;19
950#333/335A-RL#17.330559;0;39844;c273c965-f6a6-4bf4-864e-02b3bc38ee8ff07ac328-2abc-46ed-b0c3-89581d8f1471;-6859;32985;333/335A;;;;;20220614;C;19
950#333/335A-LL#17.332294;0;43194;098228ff-6ef1-4cdf-859f-24130ad2dbd6f07ac328-2abc-46ed-b0c3-89581d8f1471;-10235;32959;333/335A;;;;;20220614;C;19
950#333/335A-RR#17.330495;0;39818;c273c965-f6a6-4bf4-864e-02b3bc38ee8f4c945e97-ad3c-425d-b451-5613c3a13e1c;-6859;32959;333/335A;;;;;20220614;C;19
950#333/335A-LR#17.332231;0;43220;098228ff-6ef1-4cdf-859f-24130ad2dbd64c945e97-ad3c-425d-b451-5613c3a13e1c;-10235;32985;333/335A;;;;;20220614;C;19
950#233B/235A-RL#12.544467;0;41870;d68c7bad-ae1f-4478-b37c-c92d60e5f4f87f2d1bb2-3df1-4e94-bdc5-7e4c6553f28a;-12795;29075;233B/235A;;;;;20220614;C;19
950#233B/235A-RR#12.540997;0;48734;d68c7bad-ae1f-4478-b37c-c92d60e5f4f84aaa9f1f-36a8-46c8-b0b3-d60538b58a45;-12795;35939;233B/235A;;;;;20220614;C;19
950#233B/235A-LR#12.542656;0;51980;2a20b765-c743-4c7a-bee0-29c8a00c363d4aaa9f1f-36a8-46c8-b0b3-d60538b58a45;-16015;35965;233B/235A;;;;;20220614;C;19
950#233B/235A-LL#12.546126;0;45064;2a20b765-c743-4c7a-bee0-29c8a00c363d7f2d1bb2-3df1-4e94-bdc5-7e4c6553f28a;-16015;29049;233B/235A;;;;;20220614;C;19
950#341/343-LR#17.413604;0;43557;d23c538f-75c1-4ac6-980c-effd139001bdbd24e573-64d2-47b0-86a2-b3dd4ba0f0a8;-13036;30521;341/343;;;;;20220614;C;19
950#341/343-RR#17.413529;0;43530;2aca8320-7116-404a-b3b4-89d1704ff7edbd24e573-64d2-47b0-86a2-b3dd4ba0f0a8;-13035;30495;341/343;;;;;20220614;C;19
950#341/343-RL#17.414191;0;44771;2aca8320-7116-404a-b3b4-89d1704ff7ed385b84b1-6b87-47bc-8a59-6163859710d5;-13035;31736;341/343;;;;;20220614;C;19
950#341/343-LL#17.414265;0;44746;d23c538f-75c1-4ac6-980c-effd139001bd385b84b1-6b87-47bc-8a59-6163859710d5;-13036;31710;341/343;;;;;20220614;C;19
950#351/359B-LR#17.536579;0;40754;84b17fd1-4e0b-467a-808e-976b0a15f84a9c5bb037-accf-4c57-9b80-f2672904aec5;-10404;30350;351/359B;;;;;20220614;C;19
950#351/359B-RR#17.536659;0;40433;ab3abf73-7be4-4c2c-ab08-70e3fa13f8a29c5bb037-accf-4c57-9b80-f2672904aec5;-10109;30324;351/359B;;;;;20220614;C;19
950#351/359B-LL#17.537970;0;43363;84b17fd1-4e0b-467a-808e-976b0a15f84a46bdb1bd-1019-4fcc-ba67-6f58080a5ac9;-10404;32959;351/359B;;;;;20220614;C;19
950#351/359B-RL#17.538050;0;43094;ab3abf73-7be4-4c2c-ab08-70e3fa13f8a246bdb1bd-1019-4fcc-ba67-6f58080a5ac9;-10109;32985;351/359B;;;;;20220614;C;19
950#337B/339-RR#17.377228;0;39820;4f725b45-0d57-46a0-a11a-fb0e9d7be8ae5539d008-910f-40d7-924f-10f0f786f7be;-13036;26784;337B/339;;;;;20220614;C;19
950#337B/339-LR#17.377153;0;39845;3dfedfe9-38d2-4d0b-ad4d-9590fbbbefe55539d008-910f-40d7-924f-10f0f786f7be;-13035;26810;337B/339;;;;;20220614;C;19
950#337B/339-LL#17.375411;0;43194;3dfedfe9-38d2-4d0b-ad4d-9590fbbbefe5bffe8724-69a2-4a78-95fc-4dcba70663c7;-13035;30159;337B/339;;;;;20220614;C;19
950#337B/339-RL#17.375484;0;43221;4f725b45-0d57-46a0-a11a-fb0e9d7be8aebffe8724-69a2-4a78-95fc-4dcba70663c7;-13036;30185;337B/339;;;;;20220614;C;19
950#1001/1003-RR#39.805645;0;46294;9ef2b40d-865a-4a46-9600-7a411f9986bec1d96f1e-bbc5-4eb7-b6eb-c15b54f7a78c;-16015;30279;1001/1003;;;;;20220614;C;19
950#1001/1003-LR#39.805678;0;46321;aa50c03c-35c3-4e27-995c-dbd19302d62ac1d96f1e-bbc5-4eb7-b6eb-c15b54f7a78c;-16015;30306;1001/1003;;;;;20220614;C;19
950#1001/1003-LL#39.808085;0;51035;aa50c03c-35c3-4e27-995c-dbd19302d62a1cbd8d06-b235-450c-b23c-bd522a0e6245;-16015;35020;1001/1003;;;;;20220614;C;19
950#1001/1003-RL#39.808053;0;51061;9ef2b40d-865a-4a46-9600-7a411f9986be1cbd8d06-b235-450c-b23c-bd522a0e6245;-16015;35046;1001/1003;;;;;20220614;C;19
950#301/303A-LL#16.200125;0;44045;ef707bd0-7cf4-4d04-86d6-ceeb86609e30445965a3-f435-4ee3-9629-ece0c40ae891;-11086;32959;301/303A;;;;;20220614;C;19
950#301/303A-RR#16.200940;0;45994;6a1d97d8-2ec3-4434-981b-0f286a40365bcabe619b-5b72-4c87-9239-54f6ef84a754;-13035;32959;301/303A;;;;;20220614;C;19
950#301/303A-LR#16.200031;0;44072;ef707bd0-7cf4-4d04-86d6-ceeb86609e30cabe619b-5b72-4c87-9239-54f6ef84a754;-11086;32986;301/303A;;;;;20220614;C;19
950#301/303A-RL#16.201034;0;46019;6a1d97d8-2ec3-4434-981b-0f286a40365b445965a3-f435-4ee3-9629-ece0c40ae891;-13035;32984;301/303A;;;;;20220614;C;19
817#1241/1263A-RR#200.233311;0;51953;08c8eff9-849e-4af6-b330-1cb05313cbcfb3c1a00a-6b73-48a1-9ab9-2412d3ef3584;-16014;35939;1241/1263A;;;;;20220614;C;19
817#1241/1263A-LL#200.232838;0;51953;23f6fdac-d5af-4b35-a43b-cf3432a1983b565eb9a8-f69f-4c24-bd41-0afd6fbaca58;-16014;35939;1241/1263A;;;;;20220614;C;19
817#1241/1263A-LR#200.233074;0;51979;23f6fdac-d5af-4b35-a43b-cf3432a1983bb3c1a00a-6b73-48a1-9ab9-2412d3ef3584;-16014;35965;1241/1263A;;;;;20220614;C;19
817#1241/1263A-RL#200.233074;0;51979;08c8eff9-849e-4af6-b330-1cb05313cbcf565eb9a8-f69f-4c24-bd41-0afd6fbaca58;-16014;35965;1241/1263A;;;;;20220614;C;19
817#52A/52B-RR#300.787989;0;45995;81706a64-4647-43be-aaf3-8279b8bbf727980957f4-e177-4830-b60f-c9e9ab331720;-13036;32959;52A/52B;;;;;20220614;C;19
817#52A/52B-LR#300.788045;0;46021;45edd25f-3b02-45b1-9b3a-13d25780535f980957f4-e177-4830-b60f-c9e9ab331720;-13036;32985;52A/52B;;;;;20220614;C;19
817#52A/52B-LL#300.788116;0;45995;45edd25f-3b02-45b1-9b3a-13d25780535f9daaec10-5f24-4793-b1e8-92212b65fa3e;-13036;32959;52A/52B;;;;;20220614;C;19
817#52A/52B-RL#300.788060;0;46021;81706a64-4647-43be-aaf3-8279b8bbf7279daaec10-5f24-4793-b1e8-92212b65fa3e;-13036;32985;52A/52B;;;;;20220614;C;19
817#1247/1249-LL#200.150833;0;51388;a5f26742-0ace-4459-98e4-dff3a7682f24bb1b6cb9-f235-499f-95e3-81115cc7bf94;-16015;35373;1247/1249;;;;;20220614;C;19
817#1247/1249-LR#200.150469;0;51979;a5f26742-0ace-4459-98e4-dff3a7682f243b268994-840d-49ac-854a-b3ebb2f718f2;-16015;35964;1247/1249;;;;;20220614;C;19
817#1247/1249-RR#200.150389;0;51954;7329a846-f56d-4e2c-89df-c79d2603faba3b268994-840d-49ac-854a-b3ebb2f718f2;-16015;35939;1247/1249;;;;;20220614;C;19
817#1247/1249-RL#200.150753;0;51414;7329a846-f56d-4e2c-89df-c79d2603fababb1b6cb9-f235-499f-95e3-81115cc7bf94;-16015;35399;1247/1249;;;;;20220614;C;19
817#1257/1259A-LR#200.169578;0;51980;002849b2-ce9a-4a78-95ae-4c6e07f6e71a94c1b3fc-29da-419a-a4ee-1e2c7182bbde;-16014;35966;1257/1259A;;;;;20220614;C;19
817#1257/1259A-RR#200.169661;0;51955;75e430a8-486f-4203-917f-2b50cee7e8f594c1b3fc-29da-419a-a4ee-1e2c7182bbde;-16015;35940;1257/1259A;;;;;20220614;C;19
817#1257/1259A-LL#200.170477;0;50003;002849b2-ce9a-4a78-95ae-4c6e07f6e71ae5223e2f-9462-40af-bc9d-d3b93bf796be;-16014;33989;1257/1259A;;;;;20220614;C;19
817#1257/1259A-RL#200.170560;0;50031;75e430a8-486f-4203-917f-2b50cee7e8f5e5223e2f-9462-40af-bc9d-d3b93bf796be;-16015;34016;1257/1259A;;;;;20220614;C;19
817#78A/78B-LR#205.730003;0;46020;3cfdbd90-86f2-4caa-baea-3390be63ca8022882dd4-6931-4de6-9293-c15288e70808;-13035;32985;78A/78B;;;;;20220614;C;19
817#78A/78B-RR#205.730074;0;45994;ce82fc13-7c15-442a-bc3e-0af474b1b11622882dd4-6931-4de6-9293-c15288e70808;-13035;32959;78A/78B;;;;;20220614;C;19
817#78A/78B-LL#205.728737;0;43590;3cfdbd90-86f2-4caa-baea-3390be63ca80fd74b625-672f-459d-9007-c032b12a0e81;-13035;30555;78A/78B;;;;;20220614;C;19
817#78A/78B-RL#205.728809;0;43617;ce82fc13-7c15-442a-bc3e-0af474b1b116fd74b625-672f-459d-9007-c032b12a0e81;-13035;30582;78A/78B;;;;;20220614;C;19
817#1259B/1265-LR#200.270117;0;51979;af66a5f2-ab94-4bea-96fd-b634ca24a8c0c6c76ecb-baeb-4f2d-aa86-cf80074110af;-16015;35964;1259B/1265;;;;;20220614;C;19
817#1259B/1265-LL#200.270032;0;51953;af66a5f2-ab94-4bea-96fd-b634ca24a8c0075ed234-97ae-4b2d-8117-d224bfaefacd;-16015;35938;1259B/1265;;;;;20220614;C;19
817#1259B/1265-RR#200.270201;0;51954;ee695dd5-74e5-4971-a71a-e1d65d8ad1ffc6c76ecb-baeb-4f2d-aa86-cf80074110af;-16015;35939;1259B/1265;;;;;20220614;C;19
817#1259B/1265-RL#200.270117;0;51979;ee695dd5-74e5-4971-a71a-e1d65d8ad1ff075ed234-97ae-4b2d-8117-d224bfaefacd;-16015;35964;1259B/1265;;;;;20220614;C;19
520#155B/157A-RL#0.808782;0;40438;65aa5554-4093-4103-a9e2-e8043a3e2d86bfa5b4ed-9125-468f-aacc-b394daa729c7;-10083;30355;155B/157A;;;;;20220614;C;19
520#155B/157A-RR#0.805886;0;46022;65aa5554-4093-4103-a9e2-e8043a3e2d863e0fbeac-bb32-4761-b35b-8cb0f61cbe83;-10083;35939;155B/157A;;;;;20220614;C;19
520#155B/157A-LL#0.811770;0;46343;f4ced084-e470-481c-bcb5-dcadab846f2dbfa5b4ed-9125-468f-aacc-b394daa729c7;-16015;30328;155B/157A;;;;;20220614;C;19
520#155B/157A-LR#0.808874;0;51979;f4ced084-e470-481c-bcb5-dcadab846f2d3e0fbeac-bb32-4761-b35b-8cb0f61cbe83;-16015;35964;155B/157A;;;;;20220614;C;19
520#125/127A-LR#0.609495;0;51980;827f8257-68fb-41b7-b941-2a4a0974384a0b77662f-6635-4a37-a5e9-4a98f30c9077;-16015;35965;125/127A;;;;;20220614;C;19
520#125/127A-LL#0.614684;0;41524;827f8257-68fb-41b7-b941-2a4a0974384ae16abacc-a180-463b-bdc2-09b57b106b12;-16015;25509;125/127A;;;;;20220614;C;19
520#125/127A-RR#0.606539;0;46281;79624725-9be9-4732-baf4-cf694947a4430b77662f-6635-4a37-a5e9-4a98f30c9077;-10342;35939;125/127A;;;;;20220614;C;19
520#125/127A-RL#0.611728;0;35877;79624725-9be9-4732-baf4-cf694947a443e16abacc-a180-463b-bdc2-09b57b106b12;-10342;25535;125/127A;;;;;20220614;C;19
520#215/217A-LL#1.162920;0;51954;697eb747-06f7-42d6-adbe-568d2eec523ee4f80895-1478-44f5-9631-f79e2c1a1e49;-16015;35939;215/217A;;;;;20220614;C;19
520#215/217A-RL#1.162848;0;51979;980eceab-d5c7-4208-a7b7-002c862a126ce4f80895-1478-44f5-9631-f79e2c1a1e49;-16014;35965;215/217A;;;;;20220614;C;19
520#215/217A-RR#1.167380;0;42625;980eceab-d5c7-4208-a7b7-002c862a126c6bbeaaaf-ae9f-4ea1-adfa-224aa5a3d3f5;-16014;26611;215/217A;;;;;20220614;C;19
520#215/217A-LR#1.167451;0;42651;697eb747-06f7-42d6-adbe-568d2eec523e6bbeaaaf-ae9f-4ea1-adfa-224aa5a3d3f5;-16015;26636;215/217A;;;;;20220614;C;19
520#121/123A-LL#0.513540;0;51954;9e135fb4-4f05-4bf4-99f3-8ec5448193faf103c735-bc7f-4ea6-a710-3bb00a1243c2;-16015;35939;121/123A;;;;;20220614;C;19
520#121/123A-RR#0.513220;0;51955;abcf992c-ee0c-4799-b735-e25f3ff287d739a8e81e-7a1a-4203-bcda-3cca0c720f22;-16016;35939;121/123A;;;;;20220614;C;19
520#121/123A-LR#0.513381;0;51980;9e135fb4-4f05-4bf4-99f3-8ec5448193fa39a8e81e-7a1a-4203-bcda-3cca0c720f22;-16015;35965;121/123A;;;;;20220614;C;19
520#121/123A-RL#0.513379;0;51981;abcf992c-ee0c-4799-b735-e25f3ff287d7f103c735-bc7f-4ea6-a710-3bb00a1243c2;-16016;35965;121/123A;;;;;20220614;C;19
520#157B/159-LL#36.557603;0;46023;915305af-9391-4f47-a49c-615d4684408393c14c2e-3ac7-417b-a69e-e58886314f9f;-16015;30008;157B/159;;;;;20220614;C;19
520#157B/159-RL#36.556074;0;42977;7c30f79b-9dd2-444a-af40-ac66afa4afe193c14c2e-3ac7-417b-a69e-e58886314f9f;-12943;30034;157B/159;;;;;20220614;C;19
520#157B/159-LR#36.557603;0;51981;915305af-9391-4f47-a49c-615d46844083529cc604-b37d-4b6f-9902-b1cc53e9af0b;-16015;35966;157B/159;;;;;20220614;C;19
520#157B/159-RR#36.556074;0;48882;7c30f79b-9dd2-444a-af40-ac66afa4afe1529cc604-b37d-4b6f-9902-b1cc53e9af0b;-12943;35939;157B/159;;;;;20220614;C;19
520#141B/149A-LL#0.729919;0;40131;763944f8-485b-45a8-bf95-11c6dd70e170a0fa9881-233f-47d6-a910-c4d817da7462;-10065;30066;141B/149A;;;;;20220614;C;19
520#141B/149A-LR#0.731580;0;36875;763944f8-485b-45a8-bf95-11c6dd70e1705e955528-85a4-4450-a9f5-a6ed2aa9689c;-10065;26810;141B/149A;;;;;20220614;C;19
520#141B/149A-RL#0.732904;0;46108;1caddc2b-6ba2-41fc-9bd8-48d7da21156fa0fa9881-233f-47d6-a910-c4d817da7462;-16015;30093;141B/149A;;;;;20220614;C;19
520#141B/149A-RR#0.734565;0;42800;1caddc2b-6ba2-41fc-9bd8-48d7da21156f5e955528-85a4-4450-a9f5-a6ed2aa9689c;-16015;26785;141B/149A;;;;;20220614;C;19
520#217B/219A-RL#1.239136;0;45689;db896d88-3a74-43a8-b40c-44b1af01a6a31fc7c247-828a-4aed-b088-8c90dbb9fd42;-9724;35965;217B/219A;;;;;20220614;C;19
520#217B/219A-LL#1.242317;0;51954;6f5bfdc1-a33f-4746-a785-617b224779861fc7c247-828a-4aed-b088-8c90dbb9fd42;-16015;35939;217B/219A;;;;;20220614;C;19
